id,legislative_session:number,start_date,item:title,item:number,motion:title,
6009,6,2011-05-18,Projednání záměru prodeje p.p. č. 470 k.ú. Libá,13,ZO Libá hlasuje o záměru prodat p.p. 470 k.ú. Libá,
6010,6,2011-05-18,Projednání záměru prodeje p.p. č. 2194/1 k.ú. Libá,14,ZO Libá hlasuje o záměru prodat p.p. 2194/1 a 2194/3 obě k.ú. Libá.k.ú. Libá,
6011,6,2011-05-18,Oprava cest za hřbitovem směrem k rodinným domům,16,"ZO Libá schvaluje, aby starosta obce Libá zajistil finanční nabídky k realizaci opravy cesty za hřbitovem.",
6012,6,2011-05-18,Různé,17,"ZO Libá schvaluje, aby ve věci písemného dokumentu - Strategického plánu rozvoje obce Libá na léta 2007 – 2020 starosta obce učinil oznámení orgánům činným v trestním řízení",
6013,6,2011-05-18,Různé,17,ZO Libá schvaluje zřízení věcného břemene k vedení kanalizace z hradu v Libé přes pozemky obce ve prospěch manželů Griněvových a podepsání smlouvy o smlouvě budoucí pro potřeby stavebního řízení,
7001,7,2011-06-23,volba ověřovatelů zápisu,2,"ZO Libá hlasuje, aby ověřovateli zápisu 7. zasedání ZO Libá byla M. Sirakova a R. Magerstein",
7002,7,2011-06-23,program,3,hlasování o programu,
7003,7,2011-06-23,Schválení závěrečného účtu obce Libá za rok 2010,5,ZO Libá schvaluje závěrečný účet obce Libá za rok 2010,
7004,7,2011-06-23,Schválení bezúplatného převodu p.p.č. 473/8 k.ú. Lužná u Fr. Lázní z majetku obce Libá do majetku Karlovarského kraje,6,ZO Libá schvaluje bezúplatný převod p.p.č. 473/8 k.ú. Lužná u Fr. Lázní z majetku obce Libá do majetku Karlovarského kraje,
7005,7,2011-06-23,Schválení bezúplatného převodu p.p. č. 480 z majetku Pozemkového fondu ČR do majetku obce Libá,7,ZO Libá schvaluje bezúplatný převod p.p. č. 480 z majetku Pozemkového fondu ČR do majetku obce Libá.,
7006,7,2011-06-23,Určení zastupitele obce Libá pro jednání s MÚ Cheb ve věci Územního plánu obce Libá,8,"ZO Libá schvaluje, aby starosta obce Libá zastupoval obec při jednání se zřizovatelem Územního plánu obce Libá",
7007,7,2011-06-23,Schválení rozpočtových opatření,9,ZO Libá schvaluje rozpočtovou změnu obce Libá č. 1/2011,
7008,7,2011-06-23,Projednání záměru prodeje p.p. č. 2599/4 a části p.p. 562/26 k.ú. Libá,10,ZO Libá hlasuje o záměru prodeje p.p. č. 2599/4 a části p.p. 562/26 k.ú. Libá,
7009,7,2011-06-23,Projednání žádosti o pronájem části nevyužité zahrady na p.p. č. 2772 k.ú. Libá.,11,ZO Libá hlasuje o záměru pronájmu části nevyužité zahrady na p.p. č. 2772 k.ú. Libá,
7010,7,2011-06-23,Projednání poskytovatele gastronomických služeb na Letních slavnostech přátelství 2011,12,"ZO Libá hlasuje, aby poskytovatelem gastronomických služeb na Letních slavnostech přátelství 2011 byla p. M. Utíkalová",
7011,7,2011-06-23,Projednání schválení zkrácení zástavní lhůty k areálu bývalé roty pohraniční stráže Dubina,13,"ZO Libá schvaluje zkrácení lhůty splatnosti smlouvy o půjčce na areál Dubina, k.ú. Dubina k 30.06.2011 a pověřuje starostu obce vyhotovením smlouvy",
7012,7,2011-06-23,Projednání přidělené dotace na opravu vozidla SDH Libá a účasti obce Libá.,15,"ZO Libá schvaluje finanční účast obce ve výši 20 % z částky 78 000,-Kč na opravu zásahového vozidla SDH Libá.",
7013,7,2011-06-23,Doplněný bod programu zasedání. Schválení opravy cesty za hřbitovem,16,ZO Libá schvaluje financování opravy cesty za hřbitovem a vyhlášení výběrového řízení,
8001,8,2011-08-11,volba ověřovatelů zápisu,2,"Zastupitelstvo obce Libá hlasuje, aby ověřovateli zápisu 8. zasedání byli J. Najmanová a J. Mádle.",
8002,8,2011-08-11,program,3,hlasování o programu,
8003,8,2011-08-11,"Schválení plánu společných zařízení, pozemkové úpravy k.ú. Dubina a k.ú. Rybáře",4,"Zastupitelstvo obce Libá schvaluje plán společných zařízení k.ú. Dubina a k.ú. Rybáře tak, jak byl zpracován spol. Georeal, spol. s.r.o. v součinnosti s Pozemkovým úřadem Cheb a ZO Libá.",
8004,8,2011-08-11,"Letní slavnosti – stan, info k žádosti o dotaci",5,"ZO Libá schvaluje dotační záměr, jak byl zpracován a pověřuje starostu zastupováním obce a podáním žádosti o dotaci z Dispozičního fondu ČR – Bavorsko",
8005,8,2011-08-11,Nabídka akcií Komunální odpadové společnosti a.s..,6,"ZO Libá hlasuje, aby rozhodnutí o odkoupení akcií KOS a.s. bylo odloženo na 9. zasedání ZO Libá.",
8006,8,2011-08-11,Chevak a.s. – nová smlouva.,7,ZO Libá schvaluje oprávnění starosty obce uzavřít smlouvu se společností CHEVAK a.,
8007,8,2011-08-11,Projednání žádosti o rozšíření nabídky doplácení obědů i osobám s tělesným postiženým s průkazem ZTP,8,ZO Libá pověřuje starostu obce zjistit platné rozlišení zdravotního postižení a dle tohoto bude rozhodnuto na následujícím zasedání ZO Libá,
8008,8,2011-08-11,Projednání ceny pronájmu části nevyužité zahrady na p.p. č. 2772 k.ú. Libá,10,"ZO Libá schvaluje pronájem nevyužité zahrady na p. p. č. 2772 k. ú. Libá p. Aleši Cupanovi za cenu ve výši 2,-Kč/m2 na jeden rok a pověřuje starostu obce sepsáním nájemní smlouvy",
8009,8,2011-08-11,"Projednání ceny prodeje pozemků, u nichž by ZO Libá záměr prodeje schválen p.p. č. 2231/1, 150, 2194/1, 2194/3.",11,"ZO Libá schvaluje dokoupení zahrad z p. p. č. 2231/1 a 150 za částku 20,-Kč/m2 a dokoupení zahrady p. p. č. 2194/1, 2194/3 za částku 30,-Kč/m2 s tím, že následné prodeje se již budou řídit cenovou mapu, která bude stanovena ZO Libá",
8010,8,2011-08-11,Různé,13,"ZO hlasuje, aby počátkem každého zasedání ZO Libá byla tzv. „zpráva starosty“, kterou budou zastupitelé seznámeni s podstatnými skutečnostmi, které se udály od doby předchozího zasedání.",
8011,8,2011-08-11,Různé,13,"ZO Libá hlasuje, aby při schvalování rozpočtových změn byl ZO rovněž předkládán stav čerpání rozpočtu.",
9001,9,2011-09-22,volba ověřovatelů zápisu,2,"Zastupitelstvo obce Libá hlasuje, aby ověřovateli zápisu 9. zasedání byli K. Halla a O. Semotánová",
9002,9,2011-09-22,program,3,hlasování o programu,
9003,9,2011-09-22,Silnice za hřbitovem – asfaltová penetrace povrchu,5,"ZO Libá dodatečně schvaluje 2. etapu investiční akce komunikace za hřbitovem ve výši 70 660,-Kč s DPH",
9004,9,2011-09-22,"TP, ZTP, ZTP/P – schválení příplatku na obědy tělesně postiženým",6,"ZO Libá schvaluje poskytnutí příspěvku ve výši 10,-Kč na obědy občanům obce Libá s průkazem zdravotního pojištění, bez rozlišení stupně jeho formy",
9005,9,2011-09-22,Hůrka – zajištění projektové dokumentace části vodovodní přípojky,8,ZO Libá pověřuje starostu zajištěním projektové dokumentace na část řadu od farmy p. Vacka směrem k šachtě nad Mavexem.,
9006,9,2011-09-22,Hůrka – projednání sponzorského daru na rekonstrukci veřejného osvětlení,9,"ZO Libá schvaluje investici ve výši do 20.000,-Kč na rekonstrukci veřejného osvětlení na Hůrce",
9007,9,2011-09-22,Zimní údržba – výběrové řízení,10,"ZO Libá pověřuje starostu přípravou výběrového řízení na zimní údržbu 2011/2012, jehož podmínky budou konzultovány na pracovním setkání zastupitelů obce Libá",
9008,9,2011-09-22,Schválení rozpočtové změny – předložení stavu čerpání obce,11,ZO Libá schvaluje rozpočtovou změnu č. 2/2011 a bere na vědomí stav čerpání rozpočtu obce,
9009,9,2011-09-22,Zpráva kontrolního výboru,12,ZO Libá bere na vědomí zprávu kontrolního výběru,
10001,10,2011-10-12,volba ověřovatelů zápisu,2,"ZO Libá hlasuje, aby ověřovateli zápisu 10. zasedání ZO Libá byla K. Halla a O. Semotánová",
10002,10,2011-10-12,program,3,hlasování o programu,
10003,10,2011-10-12,Schválení nepeněžitého vkladu majetku obce Libá spol. CHEVAK a.s. – vodovodní řady a stoky splaškové kanalizace Libá,4,"Návrh usnesení : Zastupitelstvo obce Libá schvaluje nepeněžitý vklad obce Libá do základního kapitálu společnosti CHEVAK Cheb a.s. , IČ 49787977, který je tvořen tímto majetkem města/obce: 1. Vodovod a splašková kanalizace v obci Libá, lokalita AS II 2. Vodovod a splašková kanalizace v obci Libá, lokalita A II v tržní hodnotě 2 950 000,-Kč dle znaleckého posudku vypracovaného znalcem jmenovaným k tomu účelu soudem. Zastupitelstvo souhlasí s úpisem kmenových akcií s omezenou převoditelností dle § 13 stanov společností v počtu 2 051 ks, znějících na jméno, v zaknihované podobě, v jmenovité hodnotě 1 000,-Kč za emisní kurz 1 438,- Kč za 1 akcii, splacený vkladem shora uvedeného nepeněžitého majetku.",
10004,10,2011-10-12,Odvolání dosavadního předsedy přestupkové komise Mgr. Juříčka a jmenování nového předsedy přestupkové komise,5,ZO Libá schvaluje odvolání předsedy přestupkové komise obce Libá Mgr. Juříčka a schvaluje ustanovení JUDr. Hany Vopálenské novou předsedkyní přestupkové komise obce Libá.,
11001,11,2011-11-17,volba ověřovatelů zápisu,2,"ZO Libá hlasuje, aby ověřovateli zápisu 11. zasedání ZO Libá byla K. Halla a J. Najmanová",
11002,11,2011-11-17,program,3,hlasování o programu,
11003,11,2011-11-17,Rozhodnutí k formě odepisování majetku,5,"ZO Libá hlasuje, aby účetní majetek obce Libá byl od roku 2012 odepisován rovnoměrným způsobem.",
11004,11,2011-11-17,Schválení rozpočtové změny č. 3/2011,6,ZO Libá schvaluje rozpočtovou změnu č. 3/2011,
11005,11,2011-11-17,Projednání nabídky sdružení obcí Mariánskolázeňsko,8,ZO Libá schvaluje spolupráci obce Libá se sdružením obcí Mariánskolázeňsko.,
11006,11,2011-11-17,Výběrové řízení na odbahnění Továrního rybníku a výstavby rybníku nového v rámci akce Zurčící Chebsko,9,"ZO Libá schvaluje vyhlášení výběrového řízení na odbahnění Továrního rybníka a výstavby rybníka nového na p.p. č. 1101/1 k.ú. Libá a pověřuje starostu obce podepsáním smlouvy o dílo s Mgr. Tomáše Správkou, k administrativnímu zajištění této akce v hodnotě 50 000,-Kč, včetně DPH.",
11007,11,2011-11-17,Výběrové řízení k zimní údržbě,10,ZO Libá pověřuje starostu obce sepsáním a podpisem smlouvy s vítězem výběrového řízení na zimní údržbu obce Libá 2011/2012.,
11008,11,2011-11-17,"p. Vacek – žádost o pronájem ostatní plochy, p.p. 1101/3 k.ú. Libá - 3444 m2k pastvě dobytka",12,"ZO Libá schvaluje záměr pronájmu p.p. č. 1101/3 k.ú. Libá s tím, že starosta obce se žadatelem projedná úpravu volného průchodu pro pěší, v lokalitě za domy za hřbitovem",
11009,11,2011-11-17,"p. Drnek, žádost o prodej zahrady, p.p. č. 337/1 k.ú. Libá – 795 m",13,ZO schvaluje záměr prodeje p.p. č. 337/1 k.ú. Libá.,
11010,11,2011-11-17,"p. Čížek . žádost o prodej ostatní plochy, p.p. 2236 k.ú. Libá – 108 m 2 a zahrady p.p. č. 2235/1 k.ú. Libá – 267 m.2",14,ZO Libá schvaluje záměr prodeje p.p. č. 2236 k.ú. Libá a p.p. č. 2235/1 k.ú. Libá,
11011,11,2011-11-17,Stanovení cen za reklamu v Libských novinách,16,"ZO Libá stanovuje cenu za reklamu v Libských novinách ve výši celá čb strana A4 – 1000,-Kč, 1 čb strany A4 – 500,-Kč, 1 čb strany A4 – 300,-Kč, 1/8 čb strany A4 – 150,-Kč.",
11012,11,2011-11-17,Schválení zemních prací u čerpací stanice č. 1 v areálu bývalého parku,17,"ZO Libá schvaluje investici ve výši 27904,-Kč s DPH, na vybudování přípravy pro technické zařízení spol. Chevak, k zabránění ucpávání čerpací stanice č. 1, v lokalitě bývalého parku v Libé",
11013,11,2011-11-17,Projednání grantového systému,19,"ZO Libá schvaluje grantový systém obce Libá tak, jak byl předložen ZO Libá.",
11014,11,2011-11-17,"Smlouva o spolupráci a vzájemné pomoci dobrovolných hasičů obce Libá, města Schinding, města Hohenberg a.d. Eger a požární ochraně obce Pomezí nad Ohří",21,"ZO Libá schvaluje záměr rozšíření hasičské spolupráce mezi obcemi Libá, Pomezí nad Ohří, Schirnding a Hohenber a.d. Eger a pověřuje starsu obce jednáním, přípravou nové smlouvy a jejím podpisem.",
11015,11,2011-11-17,Rozšíření činnosti JSDH Libá o výjezdy k dopravním nehodám,22,"ZO Libá schvaluje rozšíření činnosti JSDH Libá o výjezdy k dopravním nehodám s tím, že náklady na opravy a revizi technického zařízení k vyprošťování budou hrazeny z běžného rozpočtu SDH Libá.",
11016,11,2011-11-17,Pozemková úprava Dubina,23,"ZO Libá schvaluje pozemkovou úpravu katastru Dubina tak, jak byla zpracována firmou Georeal s.r.o.",
11017,11,2011-11-17,Pozemková úprava Rybáře,24,"ZO Libá schvaluje pozemkovou úpravu katastru Rybáře tak, jak byla zpracována firmou Georeal s.r.o.",
12001,12,2012-01-17,volba ověřovatelů zápisu,2,"ZO Libá hlasuje, aby ověřovateli zápisu 12. zasedání ZO Libá byla K. Halla a R. Magerstein",
12002,12,2012-01-17,program,3,hlasování o programu,
12003,12,2012-01-17,Schválení rozpočtového provizoria,5,ZO Libá schvaluje návrh rozpočtového provizoria,
12004,12,2012-01-17,Předložení návrhu rozpočtu pro rok 2012,6,ZO Libá schvaluje návrh rozpočtu obce Libá pro rok 2012.,
12005,12,2012-01-17,"Sdělení k výběrovému řízení akce Zurčící Chebsko , odbahnění Továrního rybníka a výstavba rybníka Na Zelené a smlouva s vítězem výběrového řízení",8,ZO Libá pověřuje starostu obce Libá podpisem smlouvy s vítězem výběrového řízení na akci odbahnění Továrního rybníka a výstavby rybníka Na Zelené.,
12006,12,2012-01-17,Projednání výběrového řízení k dopravnímu značení k cyklostezkám,9,"ZO Libá schvaluje přípravu a vyhlášení výběrového řízení na akci značení cyklostezek a na akci vyčištění koryta Vlastislavského potoka, od hráze Továrního rybníka pod zámek v Libé a pověřuje starostu obce podpisem smlouvy s vítězem výběrového řízení",
12007,12,2012-01-17,Projednání smlouvy se spol. Marius Pedersen - komunální odpad a stanovení ceny za vývoz komunálního odpadu v roce 2012.,10,"ZO Libá pověřuje starostu obce Libá podpisem smlouvy se společností Marius Pedersen, zabezpečující vývoz komunálního odpadu obce Libá a přilehlých částí Hůrka a Sorkov",
12008,12,2012-01-17,Smlouva o partnerství a spolupráci na přípravě a řízení projektů s dobrovolným svazkem obcí Mariánskolázeňsko,11,"ZO Libá schvaluje spolupráci s Dobrovolným svazkem obcí Mariánskolázeňsko, zpracování žádosti o příspěvek pro ZŠ Libá na herní prvky a pověřuje starostu obce podpisem smlouvy o spolupráci",
12009,12,2012-01-17,Projednání výše cen pronájmů obecních pozemků,12,ZO Libá pověřuje starostu obce připravit přehled nájemních smluv pozemků obce Libá a z nich plynoucích cenových relací pro jednání na následujícím zasedání ZO Libá.,
12010,12,2012-01-17,Stanovení prodejní ceny ostatní plochy 2236 k.ú. Libá – 108 m2 a zahrady p.p. 2235/1 – 267 m2 - p. Čížek.,14,"ZO Libá hlasuje o prodejní ceně ostatní plochy 2236 k.ú. Libá ve výši 20,-Kč za 1 m2 a zahrady p.p. 2235/1 k.ú. Libá ve výši 30,-Kč za 1 m2",
12011,12,2012-01-17,Stanovení ceny prodeje zahrady p.p. č. 337/1 k.ú. Libá – 795 m2 - p. Drnek,15,"ZO Libá hlasuje, aby po nabytí platnosti nového územního plánu byla k ujednocení stanovena přesná cenová mapa dle druhu parcel a lokality a do té doby pozastavit prodeje obecních pozemků",
12012,12,2012-01-17,Projednání návrhu smlouvy o organizaci a výkonu veřejné služby.,16,ZO Libá schvaluje návrh smlouvy o organizaci a výkonu veřejné služby s ÚP Karlovarského kraje a pověřuje starostu jejím podpisem.,
12013,12,2012-01-17,"Projednání návrhu obecně závazné vyhlášky o číselném označení nemovitostí v k.ú. Libá, Hůrka u Libé, Lužná u Fr. Lázní, Dobrošov, Dubina",18,"ZO Libá pověřuje starostu obce zjištěním stavu čísel evidenčních a popisných a dále stavu barevného odlišení v obci Libá, Hůrka a Sorkov do následujícího zasedání obce Libá.",
12014,12,2012-01-17,Různé,22,"ZO Libá dodatečně schvaluje převod přebytku hospodaření ZŚ Libá za rok 2010 ve výši 53 000,-Kč do fondu rezerv ZŠ Libá na rok 2011",
12015,12,2012-01-17,Různé,22,"ZO Libá dodatečně schvaluje pořízení konvektomatu pro kuchyň ZaMŚ v Libé za částku 48 000,-Kč s DPH.",
13001,13,2012-02-28,volba ověřovatelů zápisu,2,"ZO Libá hlasuje, aby ověřovateli zápisu 13. zasedání ZO Libá byla K. Halla a R. Magerstein.",
13002,13,2012-02-28,program,3,hlasování o programu,
13003,13,2012-02-28,Rozpočet obce Libá na rok 2012,5,ZO Libá schvaluje návrh rozpočet obce Libá na rok 2012.,
13004,13,2012-02-28,Projednání výsledku hospodaření ZaMŠ Libá za rok 2011,8,"ZO Libá hlasuje o přidělení zisku ZaMŠ Libá ve výši 53.594,-Kč do fondu rezerv na rok 2012 a jejich použití k odstraňování závad, dle zprávy Krajské hygienické stanice",
13005,13,2012-02-28,Komplexní pozemková úprava Dobrošov,10,"ZO Libá hlasuje, aby byl v k.ú. Dobrošov byly zachovány obecní cesty stejného typu jako doposud",
13006,13,2012-02-28,Renovum s.r.o. – dodatek smlouvy o spolupráci.,13,"ZO Libá schvaluje dodatek smlouvy o partnerství a spolupráci na projektu obnova hradu Libá, jejímž předmětem je spolupráce na projektu Obnova hradu Libá – Expozice Běh času",
13007,13,2012-02-28,Žádosti spolků a organizací o finanční podporu.,18,"ZO hlasovalo o schválení finančních příspěvků místním sdružením, spolkům a organizacím zřízených obcí Libá na rok 2012: ČSŽ OS Libá 27 000,-Kč Dámský klub 8 000,-Kč Start Libá ......... 40 000,-Kč SDH ................124 000,-Kč + 50 000,- Kč na dostavbu hasičské zbrojnice Mladí hasiči 6 500,-Kč Škola Libá 439 000,-Kč",
13008,13,2012-02-28,Různé,19,"ZO Libá revokuje usnesení ZO Libá 135/1/2012 a schvaluje záměr vyhlášení výběrového řízení k realizaci značení plánovaných cyklostezek, úpravy hráze Továrního rybníka, doplnění a údržby zeleně z finančních prostředků v rámci akce Zurčící Chebsko – řeka bez hranic a pověřuje starostu obce Libá podpisem smlouvy s vítězem výběrového řízení.",
13009,13,2012-02-28,Různé,19,"ZO Libá schvaluje záměr vybudování okrasné vodní nádrže pod hradem v Libé, spolupráci při zpracování projektové dokumentace a podkladů nutných pro získání dotace včetně stavebního povolení, přičemž podmínky smlouvy vztahující se k výše uvedenému projektu budou specifikovány až po vzájemném jednání obou smluvních stran.",
14001,14,2012-03-27,volba ověřovatelů zápisu,2,"ZO Libá hlasuje, aby ověřovateli zápisu 13. zasedání ZO Libá byla K. Halla a M. Sirakova",
14002,14,2012-03-27,program,3,hlasování o programu,
14003,14,2012-03-27,Projednání obecně závazné vyhlášky o veřejném pořádku – nedělní klid.,5,ZO Libá schvaluje obecně závaznou vyhlášku o veřejném pořádku – nedělním klidu.,
14004,14,2012-03-27,Projednání nabídky spol. Chetes,6,"ZO Libá schvaluje záměr nákupu žulových obrubníků od spol. Chetes s.r.o. za cenu 180,-Kč á 3 ks.",
14005,14,2012-03-27,Žádost o pronájem p.p. č. 1343/3 a 1343/4 k.ú. Libá,7,ZO Libá schvaluje záměr pronájmu p.p. č. 1343/3 a 1343/4 k.ú. Libá.,
14006,14,2012-03-27,"Žádost o pronájem lesa p.p. 731, 733, 736/1, 736/2, 746/1 a 746/2 vše k.ú. Pomezná",8,"ZO Libá schvaluje záměr pronájmu p.p. 731, 733, 736/1, 736/2, 746/1 a 746/2 vše k.ú. Pomezná.",
15001,15,2012-04-26,volba ověřovatelů zápisu,2,"ZO Libá hlasuje, aby ověřovateli zápisu 15. zasedání ZO Libá byli J. Mádle a J. Najmanová.",
15002,15,2012-04-26,program,3,hlasování o programu,
15003,15,2012-04-26,Zpráva starosty,4,ZO Libá hlasuje o zrušení usnesení č. 157/3/2012 – Obecně závazná vyhláška obce Libá č. 1/2012 o ochraně nočního klidu a regulaci hlučných činností ze dne 27.3. 2012,
15004,15,2012-04-26,"Žádost o pronájem lesa p.p. 731, 733, 736/1, 736/2, 746/1 a 746/2 vše k.ú. Pomezná",7,ZO Libá pověřuje starostu oslovením žadatele ve věci nabídky nájemní ceny,
15005,15,2012-04-26,Různé,11,ZO Libá pověřuje starostu zjednání nápravy ve věci volného pobíhání psů v obci Libá,
16001,16,2012-06-07,volba ověřovatelů zápisu,2,"ZO Libá hlasuje, aby ověřovateli zápisu 16. zasedání ZO Libá byli O. Semotánová a J. Kühn.",
16002,16,2012-06-07,program,3,hlasování o programu,
16003,16,2012-06-07,KPÚ Dobrošov – projednání plánu společných zařízení,5,"ZO Libá schvaluje plán společných zařízení v k.ú. Dobrošov, tak jak byl zpracován spol. Gefos a předložen ZO Libá.",
