id,start_date,motion:title,motion:number,motion:id,legislative_session:id,result,counts:option:yes,counts:option:no,counts:option:abstain,counts:number_of_people,counts:present
24351,20.1.2011,"k návrhu znění zřizovacích listin příspěvkových organizací hl.m. Prahy Domov pro seniory Dobřichovice, Domov pro seniory Hortenzie, Domov pro seniory Heřmanův Městec a Domov pro seniory Pyšely",11,Z-354,3,pass,52,0,3,63,55
24352,20.1.2011,"k návrhu na úplatný převod pozemků parc. č. 2031/272 (1098 m2) a parc. č. 2031/273 (122 m2) do vlastnictví Společenství pro dům - Nad Opatovem 2026, 2027, 2028, 2029, 2030, IČ: 712 32 214",12,Z-562,3,pass,53,0,0,63,53
24353,20.1.2011,k návrhu na úplatný převod části pozemku parc. č. 4261/182 o výměře 112 m2 a části pozemku parc.č. 4261/241 o výměře 92 m2 z vlastnictví hl.m. Prahy do podílového spoluvlastnictví Alici Randall id. 1/2 a Heleně Vodičkové id. 1/2,13,Z-894,3,pass,52,0,2,63,54
24354,20.1.2011,k návrhu úplatného převodu pozemků z vlastnictví hl.m. Prahy do vlastnictví majitelů staveb postavených v rámci legislativy družstevní bytové výstavby platné do roku 1991,14,Z-759,3,pass,52,0,2,63,54
24355,20.1.2011,k návrhu na bezúplatný převod nemovitostí v k.ú. Hradčany a k.ú. Malá Strana z vlastnictví hl.m. Prahy do vlastnictví České republiky,15,Z-973,3,pass,52,0,1,63,53
24356,20.1.2011,"k návrhu směny části pozemku parc. č. 76/1 o výměře 609m2; pozemku parc. č. 76/93 o výměře 1706 m2 a pozemku parc.č. 876/21 o výměře 410 m2 v k.ú. Střížkov, zapsaných v KN na LV 462, ve vlastnictví FALCO-BAU a.s., IČ 26196298, se sídlem Hlubočepská 701/38c, Praha 5 - Hlubočepy za pozemek parc. č. 496/116 o výměře 450 m2 a část pozemku parc.č. 496/117 o výměře 525 m2 v k. ú. Střížkov, zapsané v KN na LV 328, ve vlastnictví hl.m. Prahy a k návrhu bezúplatného nabytí komunikace Jitravská na pozemcích parc. č. 76/1 a parc. č. 76/93 v k. ú. Střížkov z vlastnictví FALCO-BAU a.s., IČ 26196298, se sídlem Hlubočepská 701/38c, Praha 5 - Hlubočepy do vlastnictví hl. m. Prahy",16,Z-689,3,fail,27,20,11,63,58
24357,20.1.2011,"k návrhu směny části pozemku parc. č. 76/1 o výměře 609m2; pozemku parc. č. 76/93 o výměře 1706 m2 a pozemku parc.č. 876/21 o výměře 410 m2 v k.ú. Střížkov, zapsaných v KN na LV 462, ve vlastnictví FALCO-BAU a.s., IČ 26196298, se sídlem Hlubočepská 701/38c, Praha 5 - Hlubočepy za pozemek parc. č. 496/116 o výměře 450 m2 a část pozemku parc.č. 496/117 o výměře 525 m2 v k. ú. Střížkov, zapsané v KN na LV 328, ve vlastnictví hl.m. Prahy a k návrhu bezúplatného nabytí komunikace Jitravská na pozemcích parc. č. 76/1 a parc. č. 76/93 v k. ú. Střížkov z vlastnictví FALCO-BAU a.s., IČ 26196298, se sídlem Hlubočepská 701/38c, Praha 5 - Hlubočepy do vlastnictví hl. m. Prahy",16,Z-689,3,pass,32,26,1,63,59
24358,20.1.2011,"k návrhu směny části pozemku parc. č. 2588/2 o výměře 22 m2 v k.ú. Břevnov, zapsaného v KN na LV 5252, ve vlastnictví Ing. Jaromíra a Naděždy Charvátových za pozemek parc. č. 2588/3 o výměře 71 m2 a část pozemku parc. č. 2588/10 o výměře 42 m2 v k. ú. Břevnov, zapsané v KN na LV 1762, ve vlastnictví hl.m. Prahy",17,Z-747,3,pass,56,0,4,63,60
24359,20.1.2011,k revokaci usnesení Zastupitelstva HMP č.35/69 ze dne 26.3.2010 k záměru transformace příspěvkové organizace Pražská informační služba,18,Z-925,3,pass,55,0,0,63,55
24360,20.1.2011,k návrhu Jednacího řádu Zastupitelstva hlavního města Prahy,19,Z-987,3,pass,37,0,1,63,38
24361,20.1.2011,k návrhu Jednacího řádu Zastupitelstva hlavního města Prahy,19,Z-987,3,pass,38,0,3,63,41
24362,20.1.2011,k návrhu Jednacího řádu Zastupitelstva hlavního města Prahy,19,Z-987,3,pass,38,0,2,63,40
24363,20.1.2011,k návrhu Jednacího řádu Zastupitelstva hlavního města Prahy,19,Z-987,3,pass,57,0,0,63,57
24364,20.1.2011,nový bod - zřízení mediálního výboru ZHMP  (TOP 09),,,3,fail,28,4,25,63,57
24365,20.1.2011,zařazení bodu - změna počtu členů výborů ZHMP (KSČM),,,3,fail,4,32,21,63,57
24366,20.1.2011,zařazení nového bodu - změna názvu výborů ZHMP,,,3,fail,28,1,28,63,57
24367,20.1.2011,volba místopředsedů a tajemníka -  výbor finanční ZHMP,,,3,pass,56,0,1,63,57
24368,20.1.2011,volba místopředsedů a tajemníka - výbor pro výchovu a vzdělávání ZHMP,,,3,pass,58,0,0,63,58
24369,20.1.2011,volba místopředsedů a tajemníka -  výbor pro legislativu a bezpečnost ZHMP,,,3,pass,58,0,1,63,59
24370,20.1.2011,volba místopředsedů a tajemníka -  výbor pro dopravu ZHMP,,,3,pass,58,0,0,63,58
24371,20.1.2011,volba místopředsedů a tajemníka -  výbor  pro územní plán ZHMP,,,3,pass,59,0,0,63,59
24372,20.1.2011,volba místopředsedů a tajemníka -  výbor pro bydlení ZHMP,,,3,pass,57,0,1,63,58
24373,20.1.2011,volba místopředsedů - výbor pro zdravotnictví ZHMP,,,3,pass,58,0,1,63,59
24374,20.1.2011,volba místopředsedů a tajemníka -  výbor pro sociální politiku ZHMP,,,3,pass,59,0,0,63,59
24375,20.1.2011,volba místopředsedů a tajemníka -  výbor pro hospodářskou politiku a informatiku ZHMP,,,3,pass,57,0,2,63,59
24376,20.1.2011,volba místopředsedů a tajemníka -  výbor pro infrastrukturu ZHMP,,,3,pass,57,0,2,63,59
24377,20.1.2011,"volba místopředsedů a tajemníka -  výbor pro veřejnou správu, EU fondy a protikorupční opatření ZHMP",,,3,pass,57,0,0,63,57
24378,20.1.2011,volba místopředsedů a tajemníka -  výbor pro kulturu ZHMP,,,3,pass,57,0,1,63,58
24379,20.1.2011,volba místopředsedů a tajemníka -  výbor pro zahraniční vztahy a cestovní ruch ZHMP,,,3,pass,56,0,2,63,58
24380,20.1.2011,volba místopředsedů a tajemníka -  výbor pro životní prostředí ZHMP,,,3,pass,56,0,2,63,58
24381,20.1.2011,"volba místopředsedy -  výbor pro volný čas, sport, cyklostezky a výstavnictví ZHMP",,,3,pass,58,0,1,63,59
24382,20.1.2011,volba předsedy kontrolního výboru ZHMP  RNDr. Hudečka,,,3,fail,22,0,10,63,32
24383,20.1.2011,volba předsedy kontrolního výboru ZHMP JUDr. Ledla,,,3,fail,5,22,9,63,36
24384,20.1.2011,volba tajemnice výboru kontrolního ZHMP,,,3,pass,56,0,1,63,57
24385,17.2.2011,4. zasedání,,,4,pass,59,0,0,63,59
24386,17.2.2011,4. zasedání,,,4,pass,33,0,27,63,60
24387,17.2.2011,4. zasedání,,,4,pass,37,7,17,63,61
24388,17.2.2011,4. zasedání,,,4,fail,29,17,16,63,62
24389,17.2.2011,4. zasedání,,,4,pass,53,0,9,63,62
24390,17.2.2011,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2011, dotačních vztahů k městským částem hlavního města Prahy na rok 2011 a rozpočtového výhledu do roku 2016",1,Z-007,4,fail,4,13,45,63,62
24391,17.2.2011,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2011, dotačních vztahů k městským částem hlavního města Prahy na rok 2011 a rozpočtového výhledu do roku 2016",1,Z-007,4,fail,1,22,39,63,62
24392,17.2.2011,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2011, dotačních vztahů k městským částem hlavního města Prahy na rok 2011 a rozpočtového výhledu do roku 2016",1,Z-007,4,fail,1,25,36,63,62
24393,17.2.2011,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2011, dotačních vztahů k městským částem hlavního města Prahy na rok 2011 a rozpočtového výhledu do roku 2016",1,Z-007,4,fail,26,15,21,63,62
24394,17.2.2011,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2011, dotačních vztahů k městským částem hlavního města Prahy na rok 2011 a rozpočtového výhledu do roku 2016",1,Z-007,4,fail,26,21,15,63,62
24395,17.2.2011,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2011, dotačních vztahů k městským částem hlavního města Prahy na rok 2011 a rozpočtového výhledu do roku 2016",1,Z-007,4,fail,26,23,13,63,62
24396,17.2.2011,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2011, dotačních vztahů k městským částem hlavního města Prahy na rok 2011 a rozpočtového výhledu do roku 2016",1,Z-007,4,fail,26,28,8,63,62
24397,17.2.2011,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2011, dotačních vztahů k městským částem hlavního města Prahy na rok 2011 a rozpočtového výhledu do roku 2016",1,Z-007,4,fail,4,27,30,63,61
24398,17.2.2011,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2011, dotačních vztahů k městským částem hlavního města Prahy na rok 2011 a rozpočtového výhledu do roku 2016",1,Z-007,4,pass,36,16,9,63,61
24399,17.2.2011,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2011, dotačních vztahů k městským částem hlavního města Prahy na rok 2011 a rozpočtového výhledu do roku 2016",1,Z-007,4,pass,36,16,10,63,62
24400,17.2.2011,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2011, dotačních vztahů k městským částem hlavního města Prahy na rok 2011 a rozpočtového výhledu do roku 2016",1,Z-007,4,pass,33,26,3,63,62
24401,17.2.2011,k návrhu řešení úhrady III. emise obligací v objemu 5 mld. Kč se splatností 15.5.2011,2,Z-031,4,pass,57,0,5,63,62
24402,17.2.2011,k návrhu na úpravu rozpočtu hl.m. Prahy v souvislosti s dodatečnými přiznáními k dani z příjmů právnických osob hl.m. Prahy a s poskytnutím neinvestiční dotace městským částem,3,Z-945,4,pass,57,0,0,63,57
24403,17.2.2011,k volbě přísedících Městského soudu v Praze,4,Z-988,4,pass,53,0,1,63,54
24404,17.2.2011,"k návrhu zastupitele hl.m. Prahy, určeného ke spolupráci při pořizování územně plánovací dokumentace",5,Z-998,4,pass,58,0,0,63,58
24405,17.2.2011,k návrhu na úplatné nabytí stavebních úprav křižovatky Chilská - Líbalova a chodníku podél komunikace Hviezdoslavova vybudovaných v rámci akce CENTRUM OPATOV-I z vlastnictví Opatov Park a.s. do vlastnictví hl.m. Prahy,6,Z-018,4,pass,58,0,1,63,59
24406,17.2.2011,k návrhu na úplatné nabytí pozemku parc.č. 754/1 o výměře 4 641 m2 v k. ú. Komořany z podílového spoluvlastnictví Hany Voltové (id.1/2) a Josefa Troníčka (id.1/2) do vlastnictví hl.m. Prahy,7,Z-970,4,pass,55,0,3,63,58
24407,17.2.2011,k návrhu na změnu zřizovacích listin příspěvkových organizací v působnosti SMT MHMP,8,Z-554,4,pass,59,0,0,63,59
24408,17.2.2011,k úpravě rozpočtu hl. m. Prahy za účelem financování projektů z Operačního programu Praha - Adaptabilita v roce 2011,9,Z-004,4,pass,41,0,16,63,57
24409,17.2.2011,k úpravě rozpočtu HMP - v souvislosti s projektem technické asistence Operačního programu Praha - Konkurenceschopnost,10,Z-009,4,pass,39,0,17,63,56
24410,17.2.2011,k zapojení prostředků z rozpočtu MHMP do rozpočtu FEU MHMP Operačního programu Praha - Konkurenceschopnost,11,Z-008,4,pass,45,0,11,63,56
24411,17.2.2011,"ke schválení projektů v rámci 7. výzvy Operačního programu Praha - Konkurenceschopnost, oblast podpory 2.1 Revitalizace a ochrana území",12,Z-942,4,pass,42,0,14,63,56
24412,17.2.2011,k návrhu na úplatný převod pozemku parc.č. 1330 o výměře 143 m2 v k.ú. Troja z vlastnictví hl.m. Prahy do vlastnictví Luboše Hájka,13,Z-788,4,pass,60,0,0,63,60
24413,17.2.2011,k návrhu na úplatný převod pozemku parc.č. 1330 o výměře 143 m2 v k.ú. Troja z vlastnictví hl.m. Prahy do vlastnictví Luboše Hájka,13,Z-788,4,pass,54,0,4,63,58
24414,17.2.2011,k návrhu na úplatný převod pozemku parc.č. 2364/148 o výměře 1147 m2 k.ú. Kobylisy z vlastnictví hl.m. Prahy do vlastnictví Česká pošta s.p,14,Z-789,4,pass,57,0,1,63,58
24415,17.2.2011,k návrhu na úplatný převod pozemku parc.č. 221/77 k.ú. Černý Most o výměře 30 m2 z vlastnictví hl.m. Prahy do vlastnictví společnosti T-Systems Czech Republic a.s,15,Z-725,4,pass,59,0,0,63,59
24416,17.2.2011,k návrhu na úplatný převod části pozemku parc.č. 3047/60 v k.ú. Záběhlice o výměře 110 m2 z vlastnictví hl.m. Prahy do vlastnictví Bc. Martina Procházky BBA.,16,Z-812,4,pass,58,0,1,63,59
24417,17.2.2011,k návrhu na úplatný převod částí pozemku parc.č. 520/1 a části pozemku parc.č. 3262/2 v k.ú. Michle o celkové výměře 11 m2 z vlastnictví hl.m. Prahy do vlastnictví společnosti AMA development s.r.o.,17,Z-879,4,pass,60,0,0,63,60
24418,17.2.2011,"k návrhu na úplatný převod části pozemku parc.č. 2453 v k.ú. Nové Město o výměře 16 m2 z vlastnictví hl.m. Prahy do vlastnictví společnosti Trigon International, s.r.o.",18,Z-865,4,pass,60,0,0,63,60
24419,17.2.2011,"k návrhu na úplatný převod id. 1/4 pozemků parc.č. 42 o celkové výměře 126 m2 a parc.č. 43 o celkové výměře 153 m2 v k.ú. Vršovice z vlastnictví hl. m. Prahy do vlastnictví spol. Terado, s.r.o.",19,Z-633,4,pass,58,0,1,63,59
