id,legislative_session:number,start_date,item:title,item:number,motion:title,
3009,3,2013-02-13,"Žádost o odkoupení části pozemku parc. č. 1593/1 v kat. území a obci Kosmonosy (ul. Okružní) – žadatel: Petr Cihlář,  bytem Okružní 1143, 293 06  Kosmonosy.",,Návrh na neschválení odprodeje byl přijat.,
3010,3,2013-02-13,"Návrh na přijetí daru - převzetí kanalizační přípojky k domu čp. 185 (ul. Debřská, Kosmonosy), provedené na pozemcích parc. č. 1519 a č. 1518 , kat. území a obci Kosmonosy, do vlastnictví  Města Kosmonosy (manželé Procházkovi).",,Návrh byl přijat.,
3011,3,2013-02-13,"Na schválení záměru odprodeje pozemků pod vodojemem a bezprostředním okolí – pozemku stp. č. 126 o výměře 39 m2 (zastavěná plocha a nádvoří) a nově vytvořeného pozemku parc. č. 102/3 o výměře 852 m2 (ost. plocha, neplodná půda), v kat. území Horní Stakory, obec Kosmonosy, do vlastnictví spol. Vodovody a kanalizace Mladá Boleslav, a. s., se sídlem Čechova 1151, 293 01  Mladá Boleslav.",,Návrh byl přijat.,
3012,3,2013-02-13,Vypsání výběrového řízení na pořízení projektové dokumentace na opravu části fasády zámku a opravu zabezpečení zdí zámku.,,Návrh byl přijat.,
3013,3,2013-02-13,Zpracovat alternativní projekt na svedení vodního zdroje z Obory do zámeckého parku,,Návrh byl přijat.,
3014,3,2013-02-13,Dopracovat projekt na odvětrání suterénu ve východním křídle zámku.,,Návrh byl přijat.,
3015,3,2013-02-13,Návrh na vydání publikací a pamětní medaile.,,Návrh byl přijat.,
3016,3,2013-02-13,Návrh Jiřího Řeháka na založení a provozování hřbitova pro zájmová zvířata na pozemku bývalého kynologického cvičiště (parc. č. 1631/2).,,Návrh byl přijat.,
3017,3,2013-02-13,"Návrh na schválení uzavření darovací smlouvy na převod pozemků dotčených stavbou komunikace, vybudované dle povolení vydaného autorizovaným inspektorem Ing. Zorou Šlapánkovou, r.č. 0031, Evropská 247/447, Praha 6 ze dne 5.6.2012 č. C43-0212, a to části pozemku PK 1033 o výměře 90 m2 (díl a), části pozemku PK 1034 o výměře 146 m2 (díl b), části pozemku PK 1036/2 o výměře 145 m2 (díl l), celého pozemku PK 1039/2 o výměře 152 m2, části pozemku PK 1041/2 o výměře 109 m2 (díl m), části pozemku PK 1041/1 o výměře 1.861 (díl n), části pozemku p. č. 1783/43 o výměře 654 m2 (díl i), části pozemku PK 1036/1 o výměře 974 m2 (díl d), části pozemku PK 1044/1 o výměře 254 m2 (díly h+w) a části pozemku PK 1045 o výměře 448 m2 (díly g+v), vše v k.ú. a obci Kosmonosy,do vlastnictví města Kosmonosy.",,Návrh byl přijat.,
3018,3,2013-02-13,"Návrh na schválení uzavření darovací smlouvy na převod komunikace, vybudované dle povolení vydaného autorizovaným inspektorem Ing. Zorou Šlapánkovou, r.č. 0031, Evropská 247/447, Praha 6 ze dne 5.6.2012 č. C43-0212 a kanalizace a vodovodu vybudované dle povolení vydaného autorizovaným inspektorem Ing. Zorou Šlapánkovou, r.č. 0031, Evropská 247/447, Praha 6 ze dne 6.6.2012 č. C46-0512, na průmyslové zóně v Kosmonosech (areál D+D Park Kosmonosy) do vlastnictví města Kosmonosy.",,Návrh byl přijat.,
3019,3,2013-02-13,"Návrh na schválení bezúplatného převodu pozemků pod komunikacemi (pozemky pozemková parcela č.  1450/2, 1477/2, 1477/5, 1477/7, 1577/8, 1805/4, č. dle PK 1133, vše v kat. území Kosmonosy) do vlastnictví města Kosmonosy.",,Návrh byl přijat.,
4001,4,2013-03-20,Volba návrhové komise:,1,Ing. Jitka Kadlecová,
4002,4,2013-03-20,Volba návrhové komise:,1,Mgr. Markéta Pekařová,
4003,4,2013-03-20,Volba ověřovatelů zápisu:,1,Bc. Jana Křížková,
4004,4,2013-03-20,Volba ověřovatelů zápisu:,1,Ing. Jiří Müller,
4005,4,2013-03-20,Odsouhlasení programu,2,Schválení programu,
4006,4,2013-03-20,Návrh záměru na nákup požárního vozidla pro JSDH Kosmonosy,,Návrh byl přijat.,
4007,4,2013-03-20,Návrh rozpočtových opatření rozpočtu schváleného na rok 2013,,"Na základě oslav 100. výročí udělení městských práv předkládáme návrh rozpočtového opatření na vyražení medailí určených k této události. Rozpočtové opatření předpokládá návratnost financování prodejem medailí. Variantní řešení vyražení medailí: 400 ks medailí vč. etue a certifikátu ………… 134.000,-- Kč",
4008,4,2013-03-20,Návrh rozpočtových opatření rozpočtu schváleného na rok 2013,,Návrh byl přijat.,
4009,4,2013-03-20,"Návrh výše dotací poskytnutých z rozpočtu města v roce 2013, návrh rozpočtového opatření rozpočtu schváleného na rok 2013",,Návrh byl přijat.,
4010,4,2013-03-20,Zhodnocení volných finančních prostředků města,,Návrh byl přijat.,
4011,4,2013-03-20,"Návrh na schválení „Uzavření smlouvy o bezúplatném převodu pozemku ve zjednodušené evidenci, parcely původ Pozemkový katastr (PK) č. 226/1 o výměře 1083 m2 v kat. území a obci Kosmonosy“.",,Návrh byl přijat.,
4012,4,2013-03-20,"Návrh na schválení uzavření kupní smlouvy na prodej nově vytvořeného pozemku parc. Č. 1750/17 o výměře 7 m2 v kat. území a obci Kosmonosy, do vlastnictví společnosti D+D Park Kosmonosy a. s., se sídlem Vrchlabí, Lánovská 1475, PSČ 543 01",,Návrh byl přijat.,
5001,5,2013-05-29,Volba návrhové komise,1,Pekařová Markéta Mgr.,
5002,5,2013-05-29,Volba návrhové komise,1,Petříček Václav RNDr.,
5003,5,2013-05-29,Volba ověřovatelů zápisu,1,Macoun Martin,
5004,5,2013-05-29,Volba ověřovatelů zápisu,1,Baboráková Věra,
5005,5,2013-05-29,Odsouhlasení programu,2,Schválení programu,
5006,5,2013-05-29,,,Revokace usnesení byla přijata.,
5007,5,2013-05-29,Pověření Kontrolního výboru ZM k provedením kontroly,,Návrh byl přijat.,
5008,5,2013-05-29,Zveřejňování zvukových záznamů z jednání ZM na webových stránkách města.,,"Návrh nebyl přijat. V jednacím řádu ZM bude par. 7, bod 16 upraven.",
5009,5,2013-05-29,Návrh rozpočtového opatření č. 23 rozpočtu schváleného na rok 2013 ,,Návrh byl přijat.,
5010,5,2013-05-29,"Žádost o dotaci z rozpočtu města v roce 2013, návrh rozpočtového opatření č. 24 rozpočtu schváleného na rok 2013",,Návrh byl přijat.,
5011,5,2013-05-29,Návrh rozpočtových opatření č. 26 až 29 rozpočtu schváleného na rok 2013,,Návrh byl přijat.,
5012,5,2013-05-29,Návrh závěrečného účtu města Kosmonosy za rok 2012,,Návrh byl přijat.,
5013,5,2013-05-29,Schválení účetní závěrky města Kosmonosy za rok 2012,,Návrh byl přijat.,
5014,5,2013-05-29,Návrh rozpočtového výhledu města Kosmonosy na roky 2014 - 2015,,Návrh byl přijat.,
5015,5,2013-05-29,"Návrh na schválení udělení plné moci Mgr. Markétě Pekařové, místostarostce města Kosmonosy, pro její účast na jednání valné hromady společnosti Vodovody a kanalizace Mladá Boleslav, a. s. dne 6. 6. 2013 s právem hlasování",,Návrh byl přijat.,
5016,5,2013-05-29,Návrh na schválení uzavření Smlouvy o budoucí Smlouvě o vkladu,,Návrh byl přijat.,
5017,5,2013-05-29,Návrh na schválení bezúplatného převodu nemovitosti ,,Návrh byl přijat.,
5018,5,2013-05-29,Návrh na schválení uzavření kupní smlouvy,,Návrh byl přijat.,
5019,5,2013-05-29,Návrh rozpočtového opatření č. 34/13 rozpočtu schváleného na rok 2013,,Návrh byl přijat.,
5020,5,2013-05-29,Návrh na vydržení objektu kaple Sv. Martina v areálu Lorety městem Kosmonosy,,Návrh byl přijat.,
5021,5,2013-05-29,Diskuse,,Zastupitelstvo pověřuje radu města připravit do příštího zasedání Zastupitelstva města Kosmonosy podklady pro možnost čerpání dotace na cyklostezku směrem na Debř.,
6001,6,2013-06-26,Volba návrhové komise,1,Kadlecová Jitka Ing.,
6002,6,2013-06-26,Volba návrhové komise,1,Pekařová Markéta Mgr.,
6003,6,2013-06-26,Volba ověřovatelů zápisu,1,Petříček Václav RNDr.,
6004,6,2013-06-26,Volba ověřovatelů zápisu,1,Rybín Jiří,
6005,6,2013-06-26,Odsouhlasení programu,2,Odsouhlasení programu,
6006,6,2013-06-26,Pololetní odměna předsedům výborů ,,Návrh byl přijat.,
6007,6,2013-06-26,"Poskytnutí neinvestičního peněžního daru, návrh rozpočtového opatření č. 35 rozpočtu schváleného na rok 2013",,"Návrh byl přijat s doplněním usnesení o „ a pověřuje RM rozhodnout o výběru postižené obce, či lokality, které město věnuje finanční příspěvek, s termínem do 14 dnů “.",
6008,6,2013-06-26,Návrh rozpočtových opatření č. 39 a č. 40 rozpočtu schváleného na rok 2013,,Návrh byl přijat.,
6009,6,2013-06-26,"Záměr vybudování třídy ze služebního bytu v Mateřské škole Kosmonosy, návrh rozpočtových opatření č. 41 a č. 42 na financování přestavby a vybavení třídy. ",,Návrh nebyl přijat.,
6010,6,2013-06-26,Návrh rozpočtových opatření č. 43 rozpočtu schváleného na rok 2013,,Návrh byl přijat.,
6011,6,2013-06-26,Závěrečný účet svazku obcí „Mikroregion Baba“ za rok 2012,,Návrh byl přijat.,
6012,6,2013-06-26,Návrh na změnu jednacího řádu zastupitelstva města,,Návrh byl přijat.,
6013,6,2013-06-26,Návrh na volbu p. Josefa Šťastného jako přísedícího Okresního soudu Mladá Boleslav na další funkční období,,Návrh byl přijat.,
6014,6,2013-06-26,Dopis SK Kosmonosy – žádost o nové projednání původní žádosti SK Kosmonosy,,Návrh byl přijat.,
6015,6,2013-06-26,VŘ na zhotovitele projektu „Změna nedokončeného bazénu na koupališti Kosmonosy na odpočinkovou vodní plochu s biologickým samočištěním.“,,Návrh byl přijat.,
6016,6,2013-06-26,"Návrh na realizaci revitalizace rybníčku v zámeckém parku, p. č. 1365/1 (část)",,Návrh byl přijat.,
6017,6,2013-06-26,Zpráva finančního výboru,,Návrh byl přijat.,
6018,6,2013-06-26,Volba předsedy výboru VŠKS,,Návrh byl přijat.,
6019,6,2013-06-26,Zpráva kontrolního výboru,,Návrh byl přijat.,
7001,7,2013-08-28,Volba návrhové komise,-1,Kadlecová Jitka Ing.,
7002,7,2013-08-28,Volba návrhové komise,-1,Pekařová Markéta Mgr.,
7003,7,2013-08-28,Volba ověřovatelů zápisu,-1,Křížková Jana,
7004,7,2013-08-28,Volba ověřovatelů zápisu,-1,Svárovský Josef,
7005,7,2013-08-28,Odsouhlasení programu,0,Starosta Vaněk nechává hlasovat o zařazení návrhu č. 57/13 na program jednání.,
7006,7,2013-08-28,Odsouhlasení programu,0,"Dále starosta nechává hlasovat o tom, aby návrh 56/13 byl projednán jako první bod jednání,  z důvodu přítomnosti manažera místní akční skupiny Mladoboleslavský venkov.",
7007,7,2013-08-28,Odsouhlasení programu,0,Zastupitel PharmDr. Eduard Masarčík navrhuje doplnit na program jednání stálý bod - interpelace zastupitelů.,
7008,7,2013-08-28,Odsouhlasení programu,0,Starosta nechává hlasovat o upraveném programu dnešního jednání zastupitelstva.,
7009,7,2013-08-28,Vstup do Místní akční skupiny Mladoboleslavský venkov (dále „MAS“),8,"Zastupitelstvo města Kosmonosy I. s o u h l a s í se začleněním do územní působnosti místního partnerství, se zahrnutím do územní působnosti daného partnerství a s přípravou ISÚ na svém území II.  u k l á d á starostovi města zajistit realizaci usnesení. ",
7010,7,2013-08-28,Zpráva kontrolního výboru,2,"Zastupitelstvo města Kosmonosy p o v ě ř u j e Kontrolní výbor, komisi životního prostředí a správní odbor MÚ výběrem míst, která nejvíce narušují vzhled obce a která budou následně předložena zastupitelům k další diskusi.",
7011,7,2013-08-28,Hospodaření města Kosmonosy za I. Pololetí 2013,3,Návrh byl přijat.,
7012,7,2013-08-28,Návrh rozpočtových opatření č. 42 a č. 44 rozpočtu schváleného na rok 2013,4,Návrh byl přijat.,
7013,7,2013-08-28,Žádost Římskokatolické farnosti o dotaci z rozpočtu města na pořádání akce v roce 2013,5,RNDr. Václav Petříček písemně vznesl PROTINÁVRH k doporučení RM k návrhu č. 53/13. ,
7014,7,2013-08-28,Žádost Římskokatolické farnosti o dotaci z rozpočtu města na pořádání akce v roce 2013,5,"Zastupitel Štěpánek předkládá II. protinávrh na snížení dotace na 7 000,- Kč. Starosta o tomto protinávrhu nechává hlasovat.",
7015,7,2013-08-28,Žádost Římskokatolické farnosti o dotaci z rozpočtu města na pořádání akce v roce 2013,5,Starosta nechává hlasovat o přerušení jednání z důvodu smírčího řízení.,
7016,7,2013-08-28,Žádost Římskokatolické farnosti o dotaci z rozpočtu města na pořádání akce v roce 2013,5,Zastupitelstvo města Kosmonosy s c h v a l u j e poskytnout dotaci do výše 12 000 Kč Římskokatolické farnosti na pořádání chrámového koncertu v rámci oslav 100. Výročí povýšení Kosmonos na město.,
7017,7,2013-08-28,Žádost Římskokatolické farnosti o dotaci z rozpočtu města na pořádání akce v roce 2013,5,Zastupitelstvo města Kosmonosy schvaluje rozpočtové opatření č. 58 rozpočtu na vyplacení dotace Římskokatolické farnosti.,
7018,7,2013-08-28,Žádost o směnu spoluvlastnických podílů k pozemkům,6,Zastupitelstvo města Kosmonosy n e s o u h l a s í se směnou a n e s o u h l a s í ani se záměrem prodeje spoluvlastnických podílů k pozemkům p.p. 1812/189 a p. p. 1812/176 v kat. území a obci Kosmonosy.,
7019,7,2013-08-28,Schválení Smlouvy o spolupráci veřejných zadavatelů na akci „II/610 Debř-Kosmonosy“,7,Návrh byl přijat.,
7020,7,2013-08-28,Návrh rozpočtového opatření č. 57 rozpočtu schváleného na rok 2013,9,"I.  Zastupitelstvo města Kosmonosy souhlasí s rozpočtovým opatřením č. 57 rozpočtu schváleného na rok 2013., II. Zastupitelstvo pověřuje vedení města k podání žádosti o dotaci s tím, že projektová dokumentace bude použita jako podklad pro získání dotace.",
8001,8,2013-09-26,Volba návrhové komise,1,Kadlecová Jitka Ing.,
8002,8,2013-09-26,Volba návrhové komise,1,Štěpánek Miroslav,
8003,8,2013-09-26,Volba ověřovatelů zápisu,1,Křížková Jana,
8004,8,2013-09-26,Volba ověřovatelů zápisu,1,Horák Ladislav doc.MUDr. DrSc.,
8005,8,2013-09-26,Odsouhlasení programu,2,"Starosta informuje přítomné zastupitele o návrhu zastupitele Horáka č. 64/13, který byl doručen na sekretariát MÚ dne 25. 9. v pozdních večerních hodinách. Dle jeho názoru je třeba projednat záležitosti, které jsou předmětem návrhu č. 64/13, v radě města, tudíž doporučuje stáhnout tento bod z programu jednání. Následně starosta nechává hlasovat o zahrnutí návrhu č. 64/13 na program dnešního jednání.",
8006,8,2013-09-26,Odsouhlasení programu,2,Dále starosta nechává hlasovat o celkovém programu.,
8007,8,2013-09-26,"Zvýšení základního kapitálu společnosti Vodovody a kanalizace Mladá Boleslav, a. s., upsání nových akcií",,Návrh byl přijat.,
8008,8,2013-09-26,Pověření KV kontrolou dodržování stanovených kritérií pro zápis do MŠ a ZŠ - ,,Návrh nebyl přijat,
8009,8,2013-09-26,Pověření KV kontrolou průběhu výběrových řízení,,Návrh byl přijat.,
8010,8,2013-09-26,Pověření KV přezkoumáním důvodu a postupu při přidělení bytu tajemníkovi MÚ Kosmonosy,,Návrh byl přijat.,
8011,8,2013-09-26,Doplnění kontrolního výboru ZM,,Návrh byl přijat.,
8012,8,2013-09-26,Pověření KV kontrolou výběrového řízení na provozování plakátovacích ploch,,Návrh byl přijat.,
8013,8,2013-09-26,Návrh finančního výboru a stavební komise - ,,Návrh byl přijat s úpravou usnesení:  Zastupitelstvo města bere na vědomí zprávu finančního výboru a stavebního komise a ukládá radě města projednat jednotlivé body  a předložit je na příštím zasedání zastupitelstva.,
9001,9,2013-10-30,Volba návrhové komise,-1,Kadlecová Jitka Ing.,
9002,9,2013-10-30,Volba návrhové komise,-1,Pekařová Markéta Mgr.,
9003,9,2013-10-30,Volba ověřovatelů zápisu,-1,Rybín Jiří,
9004,9,2013-10-30,Volba ověřovatelů zápisu,-1,Svárovský Josef,
9005,9,2013-10-30,Odsouhlasení programu,0,"Doc. MUDr. L. Horák, DrSc. navrhuje stáhnout z programu rozpočtové opatření č. 70 z bodu č. 76/13. Následně o tom starosta Miroslav Vaněk nechává hlasovat.",
9006,9,2013-10-30,Odsouhlasení programu,0,Starosta nechává hlasovat o programu v navrženém znění po úpravě.,
9007,9,2013-10-30,Odsouhlasení programu,0,"Doc. MUDr. L. Horák, DrSc. dodatečně navrhuje zařadit na program dnešního zasedání další návrh, v pořadí č. 83/13. O zařazení bylo následně hlasováno. - Program byl doplněn o bod č. 83/13.",
9008,9,2013-10-30,Informace DP Mladá Boleslav o připravovaném zvýšení ceny spoluúčasti města ,2,Návrh byl přijat s úpravou usnesení: ukládá RM připravit uzavření dodatku s firmou DP Mladá Boleslav od 1. 4. 2014.,
9009,9,2013-10-30,"Návrh na výměnu zastaralého veřejného osvětlení za nové, moderní LED od firmy ECOLED SOLUTION",4,"Starosta vznáší protinávrh, ve znění: „Zastupitelstvo města Kosmonosy neschvaluje návrh na výměnu veřejného osvětlení a bere na vědomí nabídku firmy Ecoled solution.“ A nechává o tomto protinávrhu hlasovat.",
9010,9,2013-10-30,"Předložení jednotlivých bodů zprávy Finančního výboru dle usnesení ZM č. 64/13 A)  Vypsat VŘ na dodavatele investice „Oprava severního, západního a východního průčelí zámku“ a to nejpozději do konce toho roku",5,M. Štěpánek vznáší protinávrh: „Zastupitelstvo města Kosmonosy ukládá RM předložit na příštím zasedání zastupitelstva města různé variantní řešení postupu opravy obvodových stěn zámku Kosmonosy.“,
9011,9,2013-10-30,Předložení jednotlivých bodů zprávy Finančního výboru dle usnesení ZM č. 64/13 D) Výnos z loterií převést na realizaci opravy střechy a vsakování vody do objektu „Sportovního klubu“,5,Návrh přijat s úpravou usnesení: Zastupitelstvo města Kosmonosy ukládá Radě města zahrnout finanční prostředky na realizaci opravu střechy a vsakování vody do objektu „Sportovního klubu“ do rozpočtu na rok 2014.,
9012,9,2013-10-30,"Předložení jednotlivých bodů zprávy Finančního výboru dle usnesení ZM č. 64/13 E) Ukládá starostovi města povinnost do 30.10.2013 najmout stavebního technika-rozpočtáře tzv. na dohodu, který projde objekty ve vlastnictví města a připraví předběžné položkové rozpočty pro jednotlivé opravy, údržby a rekonstrukce",5,"David Odnoha vznáší protinávrh v tomto znění: „Zastupitelstvo města Kosmonosy schvaluje návrh na přijetí stavebního technika, tzv. na dohodu, který projde objekty ve vlastnictví města a připraví průběžné položkové rozpočty pro jednotlivé opravy, údržby a rekonstrukce.“",
9013,9,2013-10-30,"Předložení jednotlivých bodů zprávy Finančního výboru dle usnesení ZM č. 64/13 E) Ukládá starostovi města povinnost do 30.10.2013 najmout stavebního technika-rozpočtáře tzv. na dohodu, který projde objekty ve vlastnictví města a připraví předběžné položkové rozpočty pro jednotlivé opravy, údržby a rekonstrukce",5,"Následně se nechává hlasovat o druhém protinávrhu, ve znění: „Zastupitelstvo města Kosmonosy schvaluje posílení správního odboru dle specifikací vedoucího odboru v co nejkratší době, bez současného navyšování pracovních míst na Městském úřadě.“",
9014,9,2013-10-30,"Předložení jednotlivých bodů zprávy Finančního výboru dle usnesení ZM č. 64/13 H) Schvaluje rozpočtové opatření, kterým uvolňuje z rozpočtu města částku 200 000,-Kč pro potřeby architektonické soutěže na řešení středu města",5,"Starosta nechává hlasovat o změně usnesení v tomto znění: „Zastupitelstvo města Kosmonosy neschvaluje rozpočtové opatření, kterým uvolňuje z rozpočtu města částku 200 000,-- Kč pro potřeby architektonické soutěže na řešení středu města.“",
9015,9,2013-10-30,Pověření KV kontrolou průběhu výběrového řízení,10,Návrh byl přijat.,
9016,9,2013-10-30,Žádost KK Kosmonosy o dotaci z rozpočtu města na činnost v roce 2013,11,Návrh byl přijat.,
9017,9,2013-10-30,Žádost TJ Auto Škoda MB – oddíl karate o dotaci z rozpočtu měst na pořádání akce v roce 2013,12,Návrh byl přijat.,
9018,9,2013-10-30,Návrh rozpočtových opatření č. 68 až č. 74 rozpočtu schváleného na rok 2013,13,Rozpočtové opatření č. 68,
9019,9,2013-10-30,Návrh rozpočtových opatření č. 68 až č. 74 rozpočtu schváleného na rok 2013,13,Rozpočtové opatření č. 69,
9020,9,2013-10-30,Návrh rozpočtových opatření č. 68 až č. 74 rozpočtu schváleného na rok 2013,13,Rozpočtové opatření č. 70:   - PharmDr. Masarčík vznáší protinávrh v tomto znění: „Zastupitelstvo města Kosmonosy neschvaluje rozpočtové opatření č. 70 a  ukládá RM podat na příštím zasedání zastupitelstva informaci o průběhu výběru zpracovatele studie.“,
9021,9,2013-10-30,Návrh rozpočtových opatření č. 68 až č. 74 rozpočtu schváleného na rok 2013,13,Rozpočtové opatření č. 71,
9022,9,2013-10-30,Návrh rozpočtových opatření č. 68 až č. 74 rozpočtu schváleného na rok 2013,13,Rozpočtové opatření č. 72,
9023,9,2013-10-30,Návrh rozpočtových opatření č. 68 až č. 74 rozpočtu schváleného na rok 2013,13,Rozpočtové opatření č. 73,
9024,9,2013-10-30,Návrh rozpočtových opatření č. 68 až č. 74 rozpočtu schváleného na rok 2013,13,Rozpočtové opatření č. 74,
9025,9,2013-10-30,Návrh na podání žádosti o zahájení vyvlastňovacího řízení,14,Návrh byl přijat.,
9026,9,2013-10-30,Návrh na schválení zadání změny č. 3 územního plánu obce Kosmonosy,15,Návrh byl přijat.,
9027,9,2013-10-30,Souhlas s nabízením a prodejem zboží,16,Návrh byl přijat.,
9028,9,2013-10-30,Návrh na revokaci usnesení ZMK č. 35/13,17,Zastupitelstvo města Kosmonosy schvaluje revokaci usnesení zastupitelstva města č. 35/13.,
9029,9,2013-10-30,Návrh na revokaci usnesení ZMK č. 45/13,18,"Zastupitelstvo města Kosmonosy schvaluje I. revokaci usnesení zastupitelstva města č. 45/13, II. nový termín vypsání výběrového řízení na studium proveditelnosti „Úprava nedokončeného bazénu na koupališti a na odpočinkovou vodní plochu s biologickým čištěním“ do 30.11.2013.",
9030,9,2013-10-30,Návrh na schválení pokračování v soudních sporech (neschválení mimosoudního vyřízená věcí),19,Návrh na schválení pokračování v soudních sporech byl přijat.,
9031,9,2013-10-30,"Návrh Doc. MUDr. Ladislava Horáka, DrSc.  na zveřejnění veškerých uzavřených obchodních smluv ve formátu PDF jednoduše dostupnou formou na webových stránkách města s anonymizací osobních údajů.",,„Zastupitelstvo ukládá starostovi a RM v termínu do 20. 11. 2013 zveřejnit veškeré uzavřené obchodní smlouvy ve formátu PDF jednoduše dostupnou formou na webových stránkách města s anonymizací osobních údajů.“,
9032,9,2013-10-30,Podnět kontrolnímu výboru k prověření,,"David Odnoha nechává hlasovat o návrhu usnesení v tomto znění: Zastupitelstvo města Kosmonosy pověřuje kontrolní výbor provedením kontroly provozu vozidel, které má k dispozici město Kosmonosy (smlouvy na užívání služebního auta pro soukromé účely, užívání CSS karet, vedení knihy jízd a další.)",
9033,9,2013-10-30,Návrh na zřízení pracovní komise,,"Zastupitelstvo města Kosmonosy ukládá radě města zřídit komisi, která do příštího zasedání Zastupitelstva města Kosmonosy zpracuje variantní řešení zámku a navrhne parametry pro výběrové řízení a správu veřejného osvětlení.",
9034,9,2013-10-30,Návrh na navýšení městské policie,,Starosta nechává hlasovat o návrhu usnesení v tomto znění: Zastupitelstvo města Kosmonosy ukládá radě města projednat navýšení personálního obsazení Městské policie Kosmonosy.,
10001,10,2014-02-26,Volba návrhové komise,-1,Pekařová Markéta Mgr.,
10002,10,2014-02-26,Volba návrhové komise,-1,Kadlecová Jitka Ing.,
10003,10,2014-02-26,Volba ověřovatelů zápisu,-1,Svárovský Josef,
10004,10,2014-02-26,Volba ověřovatelů zápisu,-1,Baboráková Věra,
10005,10,2014-02-26,Odsouhlasení programu,0,Schválení doplnění programu jednání o návrhy PharmDr. Masarčíka v tomto znění.,
10006,10,2014-02-26,Odsouhlasení programu,0,Schválení programu ve znění všech navržených změn,
10007,10,2014-02-26,Informace starosty o plnění úkolů z minulého zasedání zastupitelstva,2,Zastupitelstvo města Kosmonosy revokuje usnesení č. 114/13 a prodlužuje termín splnění do 30.6.2014.,
10008,10,2014-02-26,Měsíční odměny zastupitelům,3,Návrh byl přijat.,
10009,10,2014-02-26,Smlouva o spolupráci při zajištění požární ochrany v obci Josefův Důl,4,Návrh byl přijat.,
10010,10,2014-02-26,"Zpracování technické, finanční a právní analýzy záměru odkoupení domu čp. 142 v Boleslavské ulici",5,Návrh byl přijat.,
10011,10,2014-02-26,Návrh na uzavření kupní smlouvy ,6,Návrh byl přijat.,
10012,10,2014-02-26,Návrh na prodloužení platnosti Plánovací smlouvy (uzavření Dodatku č. 1 ke smlouvě),7,"Zastupitelstvo města Kosmonosy pověřuje stavební komisi vypracováním zprávy o prodloužení platnosti Plánovací smlouvy, s termínem do příštího jednání zastupitelstva.",
