"id","legislative_session:number","motion:title","start_date","start_time"
"45515",2,"7l)   Smlouva o poskytnutí investiční dotace pro Nemocnici ve F-M                  ","2002-12-16","11:10:28"
"45516",2,"7m)   Smlouvy o poskytnutí neinvestiční a investiční dotace - finanční dary sázkové kanceláře CHANCE, a.s., Frýdek-Místek","2002-12-16","11:14:42"
"45517",2,"7n)   Návrh na uzavření dodatku ke smlouvě o poskytnutí neinv.dotace z rozpočtu města - Dětský folklórní soubor Ostravička","2002-12-16","11:16:16"
"45518",2,"8a)  Hospodaření s majetkem města - nabytí,prodeje,směny …+ dodatek                                                                   ","2002-12-16","11:52:07"
"45519",2,"8b) Návrh na upuštění od vymáhání pohledávek                                                ","2002-12-16","11:53:14"
"45520",2,"8c)  Návrh na členství města F-M v honebních společnostech                           ","2002-12-16","12:02:14"
"45521",2,"9a) Dodatek ke smlouvě mezi Městem Frýdek-Místek a sdružením obcí Frýdecko-Místecka o poskytnutí neinvestičního transferu ","2002-12-16","12:04:12"
"45522",2,"9b) Návrh bod 61 ","2002-12-16","12:26:38"
"45523",2,"9b) Pozměňující návrh Ing. Roháč ","2002-12-16","12:28:07"
"45524",2,"9b) Změna č. 6 územního plánu města Frýdku-Místku - celek             ","2002-12-16","12:29:56"
"45525",2,"9c) Změna závazné části územního plánu                                                          ","2002-12-16","12:36:59"
"45526",2,"9d) Souhlas s rozhodnutím rady města o uzavření smlouvy o poskytnutí grantu","2002-12-16","12:45:29"
"45527",2,"9e) Průmyslová zóna Chlebovce - poskytnutí darů ","2002-12-16","12:48:14"
"45528",2,"10/a  Návrh OZV města F-M - Požární řád města Frýdku-Místku                      ","2002-12-16","12:49:54"
"45529",2,"11c) Návrh na stanovení výše odměn a darů pro členy komisí rady města,kontrolního výboru , finančního výboru , majetkového výboru , pro ","2002-12-16","12:53:45"
"45530",2,"11d)  Návrh na stanovení měsíčních odměn za výkon funkce pro neuvolněné členy ZM;","2002-12-16","12:55:38"
"45531",3," ","2003-02-10","06:56:22"
"45532",3," ","2003-02-10","07:51:53"
"45533",3,"1. - hlasování o doplnění programu o bod 6/d","2003-02-10","08:11:42"
"45534",3,"1. - hlasování o návrhu celého programu ","2003-02-10","08:12:30"
"45535",3,"1. - volba předsedy volební komise - RSDr. Recman","2003-02-10","08:14:46"
"45536",3,"1. - volba členů volební komise - pan Skotnica","2003-02-10","08:15:56"
"45537",3,"1. - volba členů volební komise - Ing. Kocich","2003-02-10","08:16:29"
"45538",3,"1. - volba návrhové komise","2003-02-10","08:18:28"
"45539",3,"1. - určení ověřovatelů zápisu ZM","2003-02-10","08:19:38"
"45540",3,"2. - hlasování o způsobu volby - aklamací","2003-02-10","08:23:56"
"45541",3,"2. - volba členů rady města - MUDr. Adam","2003-02-10","08:26:09"
"45542",3,"Přestávka ano//ne","2003-02-10","10:04:55"
"45543",3," 5/a) - návrh - Ing. Kocich - ukládá předložit rozbor financování","2003-02-10","10:08:15"
"45544",3," 5/a) - návrh - Ing. Kocich - doporučení přehodnotit zásobníky","2003-02-10","10:11:36"
"45545",3," 5/a) - návrh - Ing. Svoják - Národní dům","2003-02-10","10:12:50"
"45546",3," 5/a) - návrh - Ing. Švejkovský - domy Beskydská","2003-02-10","10:14:25"
"45547",3," 5/a) - návrh - Ing. Švejkovský - klimatizace odbor SOM","2003-02-10","10:15:10"
"45548",3," 5/a) - návrh - Ing. Švejkovský - automobil pro SDH ","2003-02-10","10:16:27"
"45549",3," 5/a) - návrh - Ing. Svoják - neuvolňovat finance pro sdružení Romů","2003-02-10","10:17:39"
"45550",3," 5/a) - návrh - Ing. Svoják - neuvolňovat finance pro průmyslovou zónu Chlebovice","2003-02-10","10:19:54"
"45551",3," 5/a) - návrh - Mgr. Vojvodík - TJ Chlebovice","2003-02-10","10:23:53"
"45552",3," 5/a) - návrh - Ing. Roháč - 100 tis. do char.fondu","2003-02-10","10:25:49"
"45553",3," 5/a) - návrh - Ing. Roháč - 65 tis. do zdr.fondu","2003-02-10","10:26:26"
"45554",3," 5/a) - návrh - Ing. Káš - přesun pravomocí na příští zasedání ZM","2003-02-10","10:30:01"
"45555",3," 5/a) - pan Janásek - vypuštění bodu 1.2.c","2003-02-10","10:30:51"
"45556",3,"5/a) Házená","2003-02-10","10:31:54"
"45557",3,"5/a) TJ Sokol","2003-02-10","10:32:29"
"45558",3,"5/a) fondy","2003-02-10","10:33:18"
"45559",3,"5/a)) zdravotní fond","2003-02-10","10:33:55"
"45560",3,"5/a) fond výchovy a vzdělávání","2003-02-10","10:34:30"
"45561",3,"5/a) kulturní fond","2003-02-10","10:35:05"
"45562",3,"5/a) Mgr.Vojvodík - závazné ukazatele rozpočtu","2003-02-10","10:36:11"
"45563",3," 5/a)  Návrh rozpočtu Města Frýdku-Místku pro rok 2003 včetně pozměňujících návrhů                                  ","2003-02-10","10:37:06"
"45564",3," 5/b)  Návrh na uzavření smluv o poskytnutí dotací a příspěvku z rozpočtu města - odbor ŠKMaT","2003-02-10","11:04:59"
"45565",3,"5/c)  Smlouvy o poskytnutí investiční a neinvestiční dotace z rozpočtu města na rok 2003 (odbor sociál.služeb a zdrav.)","2003-02-10","11:13:07"
"45566",3,"5/d)  Smlouvy o poskytnutí investiční dotace Charitě Frýdek-Místek - určení výtěžku sbírky pod vánočním stromem v roce 2002","2003-02-10","11:14:40"
"45567",3,"5/e)  Smlouva o poskytnutí neinvestiční dotace Renarkonu, o.p.s., Ostrava - Moravská Ostrava","2003-02-10","11:16:00"
"45568",3,"5/f) Investiční transfery a neinvestiční dotace z fondu životního prostředí           ","2003-02-10","11:17:06"
"45569",3,"5/g) - návrh Ing.Svoják -extraligový volejbal a interligová házená max 50%","2003-02-10","11:26:30"
"45570",3,"5/g)  Návrh na úpravu  statutu fondu reprezentace a propagace města ","2003-02-10","11:26:59"
"45571",3,"5/h)  Návrh na uzavření smluv o poskytnutí neinvestičních dotací z fondu reprezentace a propagace","2003-02-10","11:27:59"
"45572",3,"6/a) - návrh Ing. Káš - stažení bodu","2003-02-10","11:32:45"
"45573",3,"6/a) - návrh pan Janásek - bod 1 změna ceny","2003-02-10","11:33:21"
"45574",3,"6/a)  Hospodaření s majetkem města - prodeje a nabytí nemovitostí a navrhované záměry města F-M","2003-02-10","11:33:53"
"45575",3,"6/b)  Záměr města F-M prodat dům č.p.1234, ul. Radniční, k.ú. Frýdek               ","2003-02-10","11:37:35"
"45576",3,"6/c)  Snížení vyvolávací ceny při prodeji nebytových jednotek v domech č.p. 108  109, k.ú. Lískovec","2003-02-10","11:38:26"
"45577",3,"6/d)   Informace o jednáních ve věci nabytí majetku se zrušením VÚ","2003-02-10","11:48:40"
"45578",3,"7/a) Změna č. 6 územního plánu města Frýdku-Místku - návrh zadání - požadavek č.40 ","2003-02-10","11:52:46"
"45579",3,"7/b) Domov důchodců - projednání žádosti a.s.ZLÍNSTAV, Zlín                         ","2003-02-10","12:00:58"
"45580",3,"8/a) Obecně závazná vyhláška č. …./2003, kterou se mění vyhláška č. 8/2000  o závazné části územního plánu města Frýdku-Místku …","2003-02-10","12:15:15"
"45581",3,"8/b) Obecně závazná vyhláška č. …./2003, kterou se mění vyhláška č. 8/2000 o závazné části územního plánu města Frýdku-Místku …..","2003-02-10","12:26:21"
"45582",3,"9/a) - návrh Mgr. Janiga - str.45, čl8, bod 16 - nadpoloviční většina přítomných","2003-02-10","13:01:59"
"45583",3,"9/a) - návrh RSDr. Recman - doplnění bodu 14 ","2003-02-10","13:02:51"
"45584",3," 9/a) - návrh RSDr. Recman - doplnění bodu 14 .. digitální podoba","2003-02-10","13:03:38"
"45585",3,"9/a) - návrh pan Janásek - čl 10 bod 3","2003-02-10","13:06:28"
"45586",3,"9/a) - návrh pan Janásek - doplnění bodu 17 čl. 8 - přerušení jednání","2003-02-10","13:08:04"
"45587",3,"9/a) - návrh Ing. Káš - bod 8, čl 8 - nadpoloviční většina přítomných","2003-02-10","13:08:49"
"45588",3,"9/a) - návrh Ing. Káš - vypuštění - jednací den zpravidla pondělí ","2003-02-10","13:09:25"
"45589",3,"9/a)  Návrh úpravy Jednacího řádu Zastupitelstva města F-M a jeho vydání v úplném znění vč. příloh","2003-02-10","13:09:53"
"45590",3,"9/b)  Delegování zástupce města Frýdku-Místku na valnou hromadu společnosti Frýdecká skládka a.s.","2003-02-10","13:11:24"
"45591",3,"9/c) Návrh na provedení kontroly finančních toků v rámci hospodaření  s komunálním odpadem ve městě Frýdek-Místek za rok 2002","2003-02-10","13:13:04"
"45592",3,"11. - návrh Ing. Pospíšil - kontroly","2003-02-10","13:28:28"
"45593",4,"PROGRAM 4. ZASEDÁNÍ ZASTUPITELSTVA MĚSTA FRÝDKU-MÍSTKU, konaného dne 24. 3. 2003 v 8.00 hod. ve velké zasedací síní MěÚ ve Frýdku-Místku","2003-03-24","07:37:36"
"45594",4,"PROGRAM 4. ZASEDÁNÍ ZASTUPITELSTVA MĚSTA FRÝDKU-MÍSTKU, konaného dne 24. 3. 2003 v 8.00 hod. ve velké zasedací síní MěÚ ve Frýdku-Místku","2003-03-24","07:38:10"
"45595",4,"PROGRAM 4. ZASEDÁNÍ ZASTUPITELSTVA MĚSTA FRÝDKU-MÍSTKU, konaného dne 24. 3. 2003 v 8.00 hod. ve velké zasedací síní MěÚ ve Frýdku-Místku","2003-03-24","07:39:52"
"45596",4,"- hlasování o předřazení bodu 6c) před 5a)","2003-03-24","08:14:07"
"45597",4,"- hlasování o doplnění programu o bod 3 stav plánované výstavby Kauflandu","2003-03-24","08:15:03"
"45598",4,"- hlasování o doplnění programu o bod  3 komunikace ve městě","2003-03-24","08:15:42"
"45599",4,"- hlasování o doplnění programu o bod  8i), ","2003-03-24","08:16:27"
"45600",4,"- hlasování o doplnění programu o bod 8j)","2003-03-24","08:17:04"
"45601",4,"- hlasování o doplnění programu o bod 8k)","2003-03-24","08:17:32"
"45602",4,"1.- hlasování o návrhu celého programu včetně pozměňujících návrhů","2003-03-24","08:18:39"
"45603",4,"-- volba návrhové komise  - pan Zaoral, pan Clopčík, Ing. Adamus","2003-03-24","08:20:32"
"45604",4," určení ověřovatelů zápisu ZM Ing. Recman, pan Janásek","2003-03-24","08:21:42"
"45605",4,"3. Návrh Ing. Rafaj - zpracování materiálu oprav komunikací do příštího ZM","2003-03-24","08:58:54"
"45606",4,"4/a)   Investiční transfery a neinvestiční dotace z fondu životního prostředí","2003-03-24","09:23:38"
"45607",4,"4/b)   Poskytnutí neinvestiční dotace na provoz příměstské autobusové dopravy - dopravce CONNEX Morava a.s.","2003-03-24","09:25:53"
"45608",4,"4/c)   Poskytnutí neinvestiční dotace na provoz příměstské autobusové dopravy- dopravce ČSAD Frýdek-Místek a.s.","2003-03-24","09:27:05"
"45609",4,"4/d)   Poskytnutí investiční dotace na nákup autobusů městské hromadné dopravy","2003-03-24","09:28:20"
"45610",4,"4/e)   Poskytnutí neinvestiční dotace na provoz městské hromadné dopravy       ","2003-03-24","09:33:52"
"45611",4,"4/f)    Návrh na uzavření smluv o poskytnutí neinvestičních dotací z Centra sportu pro rok 2003","2003-03-24","09:37:51"
"45612",4,"4/g)   Návrh Ing. Kocich - hlasování o DHZ bod 31","2003-03-24","09:50:52"
"45613",4,"4/g)   Návrh Ing. Kocich - samostatně","2003-03-24","09:52:24"
"45614",4,"4/g)   Návrh na uzavření smluv o poskytnutí neinvestičních dotací ze sportovního fondu pro rok 2003","2003-03-24","09:53:44"
"45615",4,"4/h)   Návrh na uzavření smluv o poskytnutí neinvestičních dotací a příspěvků z fondu výchovy a vzdělávání pro rok 2003","2003-03-24","10:02:49"
"45616",4,"4/i)    Návrh na uzavření smluv o poskytnutí neinvestičních dotací a příspěvku na rok 2003 z kulturního fondu","2003-03-24","10:14:15"
"45617",4,"4/j)    Návrh na uzavření smluv o poskytnutí neinvestičních dotací a příspěvků z rozpočtu města pro rok 2003","2003-03-24","10:15:59"
"45618",4,"4/k)   Dotace ze Zdravotního fondu města Frýdek-Místek                                     ","2003-03-24","10:17:02"
"45619",4,"4/l)    Dotace z Charitativního fondu města Frýdek-Místek                                   ","2003-03-24","10:22:13"
"45620",4,"4/m)   Smlouva o poskytnutí neinvestiční dotace Svazu neslyšících a nedoslýchavých z rozpočtu města na rok 2003","2003-03-24","10:23:30"
"45621",4,"4/n) Vystoupení pan Mamula","2003-03-24","10:30:11"
"45622",4,"4/n)  bod 1","2003-03-24","10:56:51"
"45623",4,"4/n)  bod 2","2003-03-24","10:57:17"
"45624",4,"4/n)  bod 3","2003-03-24","10:57:43"
"45625",4,"4/n)  bod 4","2003-03-24","10:58:09"
"45626",4,"4/n)  bod 5","2003-03-24","10:58:35"
"45627",4,"4/n)  bod 6","2003-03-24","10:59:12"
"45628",4,"4/n) Návrh Ing. Kocich 236 tis.Kč bod 7-  sportovní akce pro děti","2003-03-24","10:59:50"
"45629",4,"4/n)  bod 8","2003-03-24","11:00:24"
"45630",4,"4/n)  bod 9","2003-03-24","11:00:53"
"45631",4,"4/n)  bod 10","2003-03-24","11:01:25"
"45632",4,"4/n)  bod 11","2003-03-24","11:01:52"
"45633",4,"4/n)  bod 12","2003-03-24","11:02:20"
"45634",4,"4/r)    Uzavření smluv o poskytnutí dotací z rozpočtu města - finanční odbor	","2003-03-24","11:44:43"
"45635",4,"4/s) Návrh Ing. Kocich - příprava navýšení financí pro Centrum sportu na výši 9 mil. Kč","2003-03-24","12:02:30"
"45636",4,"4/s)    Informace o rozšíření Centra sportu o oddíl atletiky Tělovýchovné jednoty Slezan Frýdek-Místek","2003-03-24","12:03:42"
"45637",4,"4/t) Návrh Ing.Richtrová - ZM ukládá radě zapracovat 300 tis.Kč na kostela ve Skalici","2003-03-24","12:44:43"
"45638",4,"4/t) Návrh Ing.Svoják - 5 mil. Kč na opravu komunikací z prům zony Chlebovice","2003-03-24","12:45:30"
"45639",4,"4/t) Návrh Mgr.Cvik - vyjmout 5 tis. Kč pro FK VP","2003-03-24","12:47:14"
"45640",4,"4/t) fond reprezentace","2003-03-24","12:48:19"
"45641",4,"4/t) vyjmout 50 tis.Kč ","2003-03-24","12:49:09"
"45642",4,"4/t) navýšení 236 tis. Kč","2003-03-24","12:49:50"
"45643",4,"4/t)     Návrh 1. změny rozpočtu města F-M pro rok 2003 prováděné zastupitelstvem města-formou rozpočtových opatření č. 1 - 15","2003-03-24","12:50:28"
"45644",4,"Dohadovací řízení                ","2003-03-24","12:52:25"
"45645",4,"Revokace bodu 4/t)","2003-03-24","13:21:58"
"45646",4,"4/t)    Revokace  Návrh 1. změny rozpočtu města F-M pro rok 2003 prováděné zastupitelstvem města-formou rozpočtových opatření č. 1 - 15","2003-03-24","13:22:49"
"45647",4,"4/t) Návrh 1. změny rozpočtu města F-M pro rok 2003 prováděné zastupitelstvem města-formou rozpočtových opatření č. 1 - 15","2003-03-24","13:23:40"
"45648",4,"6/c)  Nabytí nemovitostí v souvislosti s navrhovanou výstavbou sportovního areálu ","2003-03-24","14:41:02"
"45649",4,"5/a)   Výstavba víceúčelové  sportovní haly pro míčové hry                                  ","2003-03-24","15:10:46"
"45650",4,"5/b)   Změna způsobu zajištění závazků zhotovitele stavby ","2003-03-24","15:13:36"
"45651",4,"6/a)   Hospodaření s majetkem města F-M-prodeje, směny a nabytí nemovitostí, změny kupních cen a navrhované záměry Města F-M","2003-03-24","15:15:03"
"45652",4,"6/b)  Návrh na poskytnutí půjček z Fondu rozvoje bydlení města F-M                  ","2003-03-24","15:16:01"
"45653",4,"6/d)  Snížení vyvolávací ceny při prodeji nebytové jednotky v domě č.p. 1594, ul. Wolkerova, k.ú. Místek","2003-03-24","15:17:21"
"45654",4,"6/e) Návrj Ing. Roháč - hlasování o hlasování zvlášť o objektu č.p.400 a 2589 a 1568","2003-03-24","15:20:40"
"45655",4,"6/e)   Záměr města F-M prodat objekty č.p. 400, ul. P.Holého k.ú. Frýdek, č.p. 2589,ul. Bruzovská, k.ú.Frýdek a č.p. 1568, ul. Ke Splavu k.ú. Místek","2003-03-24","15:21:08"
"45656",4,"6/f)   Prodej domů č.p. 1875, č.p. 1376 a č.p. 1878 vše na ul. Černá cesta, k.ú. Frýdek","2003-03-24","15:22:18"
"45657",4,"6/g)   Návrh na vyřazení domů č.p. 1146, ul. T.G.Masaryka a č.p. 591, ul. Národních mučedníků ze seznamu obytných domů, které nejsou určeny k prodeji","2003-03-24","15:25:38"
"45658",4,"Vystoupení Mgr Krulikovského       ","2003-03-24","15:29:14"
"45659",4,"7/a)  Návrh Ing.Svoják - strategie ","2003-03-24","15:39:29"
"45660",4,"8/a)  Návrh na zřízení osadního výboru Zelinkovice-Lysůvky","2003-03-24","15:42:25"
"45661",4,"8/b)  Návrh plánu kontrol kontrolního výboru zastupitelstva města F-M","2003-03-24","15:43:43"
"45662",4,"8/c) Návrg vyjmutí bodu f","2003-03-24","15:50:19"
"45663",4,"8/c)  Návrh statutu a jednacího řádu kontrolního výboru  Zastupitelstva města Frýdku-Místku (příloha č. 1 k Jednacímu řádu Zastupitelstva města F-M)","2003-03-24","15:50:54"
"45664",4,"8/d)  Harmonogramu zasedání Zastupitelstva města F-M na II. pololetí 2003","2003-03-24","15:52:05"
"45665",4,"8/e)  Doplnění usnesení č.IX./ 9.7. z 19. zasedání ZM F-M                                     ","2003-03-24","15:55:01"
"45666",4,"8/g)   Návrh na stanovení měsíční odměny za výkon funkce u neuvolněného člena ZM  - člena  RM","2003-03-24","15:57:58"
"45667",4,"8/j) Návrh navýšení stavu strážníků","2003-03-24","16:46:44"
"45668",4,"8/k) Informace o konání VI. řádného sněmu Sdružení historických sídel Čech, Moravy a Slezska","2003-03-24","16:57:50"
"45669",5," ","2003-04-28","13:19:05"
"45670",5," ","2003-04-28","13:38:06"
"45671",5,"- 1. hlasování o návrhu celého programu ","2003-04-28","14:17:59"
"45672",5,"- volba návrhové komise Ing. Hrabec, Mgr. Vojvodík, pan Skotnica","2003-04-28","14:19:33"
"45673",5,"- určení ověřovatelů zápisu - Ing. Pavlík, MUDr. Šrubař","2003-04-28","14:20:40"
