"id","legislative_session:number","motion:title","start_date","start_time"
"452140",2,"Hlasování o návrhové 3. členné komisi - p. Skotnica, Mgr. Vrba, Ing. Konečná","2006-12-11","08:15:11"
"452141",2,"Hlasování o návrhové komisi - p. Holý, Deutscher","2006-12-11","08:16:13"
"452142",2,"3. Zpráva o činnosti rady města od posledního zasedání ZM vč.diskuse /ústně/                                                                    ","2006-12-11","08:27:15"
"452143",2,"2. Kontrola usnesení a připomínek ZM /ústně/  ","2006-12-11","08:27:59"
"452144",2,"Návrh PhDr. Stolaře r.o. 117 - hlasovat zvlášť","2006-12-11","08:37:35"
"452145",2,"Rozpočtové opatření č. 117 ","2006-12-11","08:38:31"
"452146",2,"Rozpočtové opatření č. 139 - přijetí dotace na vypracování studie - 173 tis. Kč","2006-12-11","08:39:06"
"452147",2,"4/a)  Návrh 5. změny rozpočtu města Frýdku-Místku pro rok 2006","2006-12-11","08:39:33"
"452148",2,"4/b) Návrh na uzavření smlouvy o poskytnutí neinv. dotace ze sportovního fondu na r. 2006","2006-12-11","08:40:45"
"452149",2,"4/c) Návrh na uzavření smlouvy o poskytnutí neinvestiční dotace z FRaP na rok 2006 ","2006-12-11","08:42:18"
"452150",2,"4/d) Návrh na uzavření smluv o poskytnutí invest. a neinv. dotace z charitativního fondu pro r. 2006","2006-12-11","08:43:07"
"452151",2,"4/e) Návrh na uzavření Dodatku č. 1 ke smlouvě o poskytnutí neinv. dotace - odbor SL a SP","2006-12-11","08:43:54"
"452152",2,"4/f) Uzavření dodatku č. 1 ke smlouvě o poskytnutí neinvestiční dotace ","2006-12-11","08:44:45"
"452153",2,"technická záležitost str. 3 ","2006-12-11","09:31:14"
"452154",2,"Návrh PhDr. Stolaře - hlasovat zvlášť - par. 3392","2006-12-11","09:31:51"
"452155",2,"par. 3392","2006-12-11","09:32:30"
"452156",2,"Návrh Ing. Rafaje - dotace 150 tis. Kč na opravu kapličky K Hájku proti rezervě","2006-12-11","09:33:19"
"452157",2,"Návrh Ing. Hartmanna - soc. pracovník Gaudia - 260 tis. Kč proti rezervě","2006-12-11","09:33:52"
"452158",2,"Návrh Ing. Nytrová - navýšení z 50 tis. Kč na 100 tis. Kč pro ZŠ Čapka Projekt začít spolu - proti rezervě","2006-12-11","09:34:34"
"452159",2,"Návrh Ing. Rafaje - z FRaP zrušit položku dotace Ostravička - 250 tis. Kč a převést zpátky do rezervy pro Ostravičku","2006-12-11","09:35:14"
"452160",2,"4/g) Návrh rozpočtu statutárního města Frýdku-Místku pro rok 2007                                                              ","2006-12-11","09:38:36"
"452161",2,"Návrh p. Zaoral - hlasovat zvlášť - bod č. 5","2006-12-11","10:01:37"
"452162",2,"4/h) bod č.5","2006-12-11","10:02:23"
"452163",2,"4/h) Návrh na uzavření smluv o poskytnutí neinvestičních dotací z Centra sportu na rok 2007      ","2006-12-11","10:03:13"
"452164",2,"5/a)  Hospodaření s majetkem statutárního města - prodej nemovitostí","2006-12-11","10:05:54"
"452165",2,"Předsunout bod 8g - návrh Ing. Nytrová","2006-12-11","10:06:41"
"452166",2,"Vystoupení zástupcr Domu dětí FM p. Urbanová","2006-12-11","10:18:24"
"452167",2,"Vystoupení zástupce SMTu - p. Kriglerová","2006-12-11","10:25:03"
"452168",2,"Návrh Ing. Rafaje - v bodě č. 3 návrhu na usnesení  vypustit  ","2006-12-11","10:45:14"
"452169",2,"Revokace hlasování ","2006-12-11","10:47:12"
"452170",2,"V bodě 3 návrhu na usnesení konec u data ","2006-12-11","10:48:09"
"452171",2,"8/g Změna zřizovatele středisek volného času se sídlem ve FM z Moravsk. kraje na statut. město FM ","2006-12-11","10:48:51"
"452172",2,"5/b) Odpis pohledávek","2006-12-11","10:50:03"
"452173",2,"6/a) Zadání změny č. l regulačního plánu Frýdek-Místek, Stará Riviéra","2006-12-11","10:51:27"
"452174",2,"6/b) Zadání územního  plánu města Frýdku-Místku ","2006-12-11","11:07:46"
"452175",2,"7/a) OZV č. ../2006 o místním poplatku za provoz systému shromažďov., sběru, třídění,využívání … ","2006-12-11","11:32:05"
"452176",2,"Návrh p. Merty ZM pověřuje RM zorganizovat seminář ke ","2006-12-11","12:09:54"
"452177",2,"Návrh Ing. Hartmanna - ponechat v kap. Cíle a opatření  pouze ","2006-12-11","12:11:17"
"452178",2,"Návrh Ing. Nytrové - ZM ukládá RM  předložit  ZM16.4.,10.9. a 10.12. 2007 průběžné plnění Komunitního plánu....","2006-12-11","12:12:35"
"452179",2,"8/a) Komunitní plán rozvoje sociálních služeb ve městě Frýdek-Místek na léta 2007- 2010","2006-12-11","12:13:08"
"452180",2,"8/b) Odstoupení od Sml. č.04-2006 o spolupr. partnerů v rámci partnerství při projektu č. 83 EQUAL ","2006-12-11","12:20:27"
"452181",2,"8/c) Návrh ","2006-12-11","12:25:53"
"452182",2,"8/c) Návrh ","2006-12-11","12:26:59"
"452183",2,"8/d) Návrh na změnu ve složení osadního výboru Panské Nové Dvory","2006-12-11","12:33:46"
"452184",2,"8/e)1.Návrh na stanov. paušální částky neuvoln. členům ZM + 2. Návrh zásad ","2006-12-11","12:38:47"
"452185",2,"8/f Návrh dodatku č.3 k JŘ ZM FM","2006-12-11","12:48:43"
"452186",2,"Delegování zástupce města FM na VH FS a.s.","2006-12-11","12:50:20"
"452187",2,"Návrh na ukončení diskuse","2006-12-11","13:12:26"
"452190",3,"Hlasování o celém návrhu programu","2007-02-12","08:09:05"
"452191",3,"Hlasování o návrhové komisi - p. Pobuda, Mgr. Vrba, p. Koval","2007-02-12","08:11:08"
"452192",3,"Hlasování o ověřovatelích zápisu -  Bc. Pobucký, Ing. Pospíšil                                                                                                                 ","2007-02-12","08:12:08"
"452193",3,"2. Kontrola usnesení a připomínek ZM /ústně/                                                                         ","2007-02-12","08:17:22"
"452194",3,"Návrh na ukončení diskuse","2007-02-12","08:38:43"
"452195",3,"3. Zpráva o činnosti rady města od posledního zasedání ZM vč.diskuse /ústně/                                                                    ","2007-02-12","09:13:47"
"452196",3,"DFS Ostravička - 250 tis. Kč z rezervy vrátit zpět do FRaP","2007-02-12","09:24:21"
"452197",3,"1. SŠ strojírenská a dopravní F-M - Mezinárodní soutěže o Zlatý pohár LINDE - 40 tis. Kč","2007-02-12","09:24:54"
"452198",3,"2. TJ Slezan F-M - Mezinárodní juniorský turnaj Permoníček - 50 tis. Kč","2007-02-12","09:25:25"
"452199",3,"3. TJ Slezan F-M - 22. ročník Hornické desítky - 100 tis. Kč","2007-02-12","09:25:51"
"452200",3,"4. Spol. pro dechovou hudbu F-M - 17. setkání orchestrů - 10 tis. Kč","2007-02-12","09:26:18"
"452201",3,"5. Pobeskydský aviatický klub - Akce leteckých modelů - 50 tis. Kč","2007-02-12","09:26:44"
"452202",3,"6. TJ Slezan F-M - Mistrovství ČR v přespolním běhu - 30 tis. Kč","2007-02-12","09:27:11"
"452203",3,"7. Frýdecká folková formace Kajkery - Koncert k 10. výročí kapely - 20 tis. Kč","2007-02-12","09:27:39"
"452204",3,"8. Famus - Muzikantské žně IX. ročník - 20 tis. Kč","2007-02-12","09:28:26"
"452205",3,"9. Beskydská šachová škola o.s. - 28. ročník Turnaje šachových nadějí 2007 - 75 tis. Kč ","2007-02-12","09:28:58"
"452206",3,"4/a Návrh 1. změny rozpočtu st. města F-M pro r. 2007 prováděné ZM formou rozpočt. opatř. č. 1-11","2007-02-12","09:29:42"
"452207",3,"Návrh Ing. Svojáka - zařadit bod 4/b po přestávce v 11.00 hodin","2007-02-12","10:02:33"
"452208",3,"4/c Návrh na uzavř. sml. o poskytnutí neinv. dot. Domovu pro seniory F-M-","2007-02-12","10:03:27"
"452209",3,"Návrh Mgr. Vrby - Bod 4/d přeložit k projednání po přestávce v 11.00 hodin","2007-02-12","10:11:42"
"452210",3,"4/e Návrh na uzavření smluv o poskytnutí neinvestičních dotací - odbor soc. služeb a soc. péče","2007-02-12","10:12:48"
"452211",3,"4/f Návrh na uzavření sml. o poskytnutí neinvestiční dotace z FRaP st. města F-M na rok 2007","2007-02-12","10:15:38"
"452212",3,"Návrh Ing. Svojáka hlasovat zvlášť o jednotlivých bodech","2007-02-12","10:17:12"
"452213",3,"Bod 1 Bruslařský klub","2007-02-12","10:17:53"
"452214",3,"Bod 2 Sportplex F-M, s.r.o.","2007-02-12","10:18:31"
"452215",3,"4/h Návrh na uzavření sml. o poskytnutí neinvestičních dotací ze sportovního fondu na rok 2007     ","2007-02-12","10:19:47"
"452216",3,"4/i Návrh na uzavření sml. o poskytnutí neinv. dotace z rozpočtu města na rok 2007 - odbor ŠKMaT","2007-02-12","10:20:43"
"452217",3,"4/j Návrh na uzavření sml. o poskytnutí neinv. dotace a neinv. přísp. z fondu vých. a vzděl. na r. 2007","2007-02-12","10:21:36"
"452218",3,"Návrh na ukončení diskuse","2007-02-12","11:11:22"
"452219",3,"4/b Dodatek č. 1 ke smlouvě o úvěru č. 1207/03/LCD ze dne 1. 10. 2003","2007-02-12","11:55:19"
"452220",3,"4/d Schválení žádosti o zařazení do dotačního programu Podpora terénní práce 2007 a schválení fin. ...","2007-02-12","12:05:19"
"452221",3,"Část I. - bod č. 1 - 15","2007-02-12","12:09:16"
"452222",3,"Část II. - bod č. 16 - 20","2007-02-12","12:09:49"
"452223",3,"Návrh: bod č. 10 čl. 3- písm. a) doplnit o text: je existence pravomocného územního rozhodnutí","2007-02-12","12:20:53"
"452224",3,"5/b Statut fondu pomoci občanům st. města F-M dotčeným výstavbou komunikace R/48 v úseku ….","2007-02-12","12:21:27"
"452225",3," 5/c Změna statutu ","2007-02-12","12:22:44"
"452226",3,"Návrh na ukončení diskuse","2007-02-12","12:38:03"
"452227",3,"5/d Prodej domu č.p.1352 včetně zastavěného pozemku, k.ú.Frýdek, obec Frýdek-Místek","2007-02-12","12:39:50"
"452228",3,"5/e Prodej obytných domů a pozemků zastavěných obytnými domy","2007-02-12","12:40:42"
"452229",3,"5/f Poskytnutí příspěvku z Fondu pomoci občanům st města F-M dotčeným výstavbou komun. R/48 ...","2007-02-12","12:41:40"
"452230",3,"6/a Projekt regenerace panelového sídliště Slezská II ","2007-02-12","13:12:00"
"452231",3,"6/b Zpráva č.15 o postupu přípravy a výstavby silnice I/48 od 28. zasedání ZM konaného dne 18.9.06","2007-02-12","14:24:47"
"452232",3,"7/a Dodatek č. 3 ke zřizovací listině příspěvkové organizace ZŠ F-M, Komenského 402","2007-02-12","14:25:53"
"452233",3,"Hlasování o 3. vystoupení Mgr. Vojvodíka","2007-02-12","14:51:08"
"452234",3,"8/a OZV č. .../2007, kterou se mění OZV č. 3/2005, o místním poplatku za užívání veřej. prostr.","2007-02-12","14:56:36"
"452235",3,"ZM ukládá primátorce jednat o nabytí pozemku do majetku města - Zelinkovice","2007-02-12","15:02:12"
"452236",3,"Návrh  - bod č. 8/a odložit a projednat na dalším zasedání ZM","2007-02-12","15:02:46"
"452237",3,"8/a OZV č. .../2007, kterou se mění OZV č. 3/2005, o místním poplatku za užívání veřej. prostr.","2007-02-12","15:03:15"
"452238",3,"9/a Zásady pro poskytování cestovních náhrad členům Zastupitelstva města Frýdku-Místku","2007-02-12","15:04:32"
"452239",3,"9/b Návrh měsíčních odměn za výkon funkce pro neuvolněné členy zastupitelstva města.","2007-02-12","15:05:37"
"452240",3,"9/c Návrh na stanov. výše finančn. darů za výkon funkcí v komisích RM a výborech ZM pro občany ...","2007-02-12","15:07:44"
"452241",3,"9/d Návrh Zásad pro odměňování za výkon funkce v komisi pro občanské záležitosti RM Frýdku-Místku pro občany města Frýdku-Místku","2007-02-12","15:09:14"
"452242",3,"9/e Ukončení účasti města ve společnostech SMVaK Ostrava, a.s. a ČSAD F-M, a.s. ","2007-02-12","15:14:47"
"452243",3,"9/f  Nové znění Statutu sportovního fondu ","2007-02-12","15:17:09"
"452244",3,"Hlasování o vystoupení p. Hruškové v délce 10 minut","2007-02-12","15:26:34"
"452245",3,"Návrh - vystoupení p. Hruškové -  dalších 10 minut","2007-02-12","15:50:55"
"452246",3,"Vystoupení p. Cenigová v délce 5 minut","2007-02-12","16:25:12"
"452247",3,"Vystoupení p. Krupy v délce 10 minut","2007-02-12","16:33:40"
"452250",4,"Hlasování o celém návrhu programu","2007-04-16","08:16:13"
"452251",4,"Hlasování o návrhové a volební komisi - Ing. Chýlek, Ing. Pospíšil, Ing. Konůpka","2007-04-16","08:18:13"
"452252",4,"Hlasování o ověřovatelích zápisu - p. Slezák, Mgr. Vrba                                                                                                                   ","2007-04-16","08:19:08"
"452253",4,"2. Kontrola usnesení a připomínek ZM /ústně/                                                                                ","2007-04-16","08:25:16"
"452254",4,"3. Zpráva o činnosti rady města od posledního zasedání ZM vč.diskuse /ústně/                                                                    ","2007-04-16","08:48:39"
"452255",4,"Vystoupení p. Korče - 5 min.","2007-04-16","09:02:32"
"452256",4,"Návrh na ukončení diskuse","2007-04-16","09:26:30"
"452257",4,"3. vystoupení MUDr. Adama","2007-04-16","09:43:06"
"452258",4,"Bod 1 - ZŠ F-M, Mezinárodní prezentace ","2007-04-16","09:48:19"
"452259",4,"Bod 2 - ZO Českého svazu včelařů F-M, včelařské výstavy - 50 tis. Kč","2007-04-16","09:48:49"
"452260",4,"Bod 3 - OR Asociace školních sport. klubů F-M, Evropské setkání mládeže - 50 tis. Kč","2007-04-16","09:49:20"
"452261",4,"Bod 4 - TJ Sokol F-M, turnaj ve volejbalu a házené - 50 tis. Kč  ","2007-04-16","09:49:56"
"452262",4,"Bod 5 - Škola Taekwon-Do ITF JOOMUK F-M, mezinárodní závody - 15 tis. Kč ","2007-04-16","09:50:35"
"452263",4,"Bod 6 - SKP F-M, výměnný pobyt - 50 tis. Kč","2007-04-16","09:51:04"
"452264",4,"Návrh Ing. Svojáka - SWEETSEN FEST - 100 tis. Kč","2007-04-16","09:51:35"
"452265",4,"Bod 7 - Pod Svícnem, SWEETSEN FEST - 50 tis. Kč  ","2007-04-16","09:52:06"
"452266",4,"Návrh Ing. Švejkovského - Renarkon - navýšit navrženou částku o 150 tis. Kč oproti rezervě","2007-04-16","09:53:26"
"452267",4,"4/a Návrh 2.změny rozpočtu st. města F-M pro r.2007 prováděné ZM formou roz. op. č.13-38","2007-04-16","09:54:03"
"452268",4,"4/b Uzavření smluv o poskytnutí transferů z rozpočtu města - finanční odbor","2007-04-16","10:15:46"
"452269",4,"4/c Návrh na uzavření smluv o poskytnutí neinv. dotací a přísp. z rozpočtu města na r. 2007 ","2007-04-16","10:16:28"
"452270",4,"4/d Návrh na uzavření smluv o poskytnutí neinv. dotace z fondu výchovy a vzděl. na r. 2007 ","2007-04-16","10:17:14"
"452271",4,"4/e Návrh na uzavření smluv o poskytnutí neinv. dotace a nein. přísp. z kult. fondu na r. 2007","2007-04-16","10:19:44"
"452272",4,"4/f Návrh na uzavření smluv o poskytnutí neinv. dotací z FRaP na rok 2007","2007-04-16","10:21:03"
"452273",4,"Bc. Pobucký - je ve střetu zájmů u mat. č. 4/g","2007-04-16","10:22:21"
"452274",4,"Návrh na ukončení diskuze","2007-04-16","10:59:37"
"452275",4,"Návrh na usnesení Ing. Konůpky - ZM pověřuje FV a KV provedením kontrol využití přidělených dotací z rozpočtu města spol. Sportplex F-M r. 2004-2006","2007-04-16","11:08:11"
"452276",4,"4/g Účelová investiční dotace společnosti Sportplex Frýdek-Místek, s.r.o.","2007-04-16","11:09:09"
"452277",4,"4/h Poskytnutí investiční dotace na nákup autobusů městské hromadné dopravy","2007-04-16","11:33:17"
"452278",4,"4/i Návrh na uzavření smlouvy o poskytnutí neinv. dotace pro HZS MK, územní odbor F-M","2007-04-16","11:34:12"
"452279",4,"4/j Návrh na uzavření smluv o poskytnutí neinv. dotací z Fondu prevence krimi. pro rok 2007 ","2007-04-16","11:34:51"
"452280",4,"4/k Změna statutu ","2007-04-16","11:35:41"
"452281",4,"4/l Návrh na uzavření smluv o poskytnutí neinv. dotace ze zdravotního fondu pro r. 2007","2007-04-16","11:36:24"
"452282",4,"Návrh na přerušení bodu 4/m","2007-04-16","12:10:41"
"452283",4,"3. vystoupení Ing. Hartmanna","2007-04-16","13:00:52"
"452284",4,"3. vystoupení MUDr. Adama","2007-04-16","13:08:39"
"452285",4,"3. vystoupení Ing. Svojáka","2007-04-16","13:13:25"
"452286",4,"3. vystoupení p. Merty","2007-04-16","13:14:27"
"452287",4,"Návrh p. Merty - 100 tis. Kč pro Renarkon - proti rozpočtu - 3. změna","2007-04-16","13:19:59"
"452288",4,"Návrh Ing. Konůpky - 50 tis. Kč dotace pro Renarkon - proti rozpočtu - 3. změna","2007-04-16","13:20:29"
"452289",4,"4/m - část I. - body 1- 17","2007-04-16","13:21:24"
"452290",4,"4/m - část II. - body 18 - 21","2007-04-16","13:22:00"
"452291",4,"5/a - část I. - bod č. 1-36","2007-04-16","14:35:47"
"452292",4,"5/a - část II. - bod č. 37","2007-04-16","14:36:42"
"452293",4,"5/a - část II. - bod č. 37","2007-04-16","14:37:39"
"452294",4,"3. vystoupení Ing. Svojáka","2007-04-16","15:04:20"
"452295",4,"Návrh na ukončení diskuze","2007-04-16","15:10:16"
"452296",4,"Návrh-Ing. Svojáka-ZM ukládá KV a FV provést kontrolu na investiční akci Fit centrum-Komerční centrum","2007-04-16","15:13:59"
"452297",4,"Návrh-Ing. Hrabce-ZM doporučuje RM vyhlásit výběrové řízení na pronájem Fit centra - Komerční centrum","2007-04-16","15:14:45"
"452298",4,"5/b Využití nebytových prostor nacházejících se v objektech v majetku st. města F-M v r.2006","2007-04-16","15:15:24"
"452299",4,"5/c Prodej domu č.p. 1351 ul. Křižíkova včetně zastavěného pozemku k.ú. Frýdek","2007-04-16","15:17:39"
"452300",4,"5/d Prodej bytové jednotky č. 232/4 ul. Havlíčkova a domu č.p. 427 ul. F. Čejky, k.ú. Místek","2007-04-16","15:18:28"
"452301",4,"5/e Poskytnutí půjček z ","2007-04-16","15:19:13"
"452302",4,"6/a Zpráva č.16 o postupu přípravy a výstavby silnice I/48 od 3. zasedání ZM ze dne 12.2.07","2007-04-16","15:21:37"
"452303",4,"6/bUrčení zastupitele pro spolupr. s pořiz. územ. plánov. dok. § 47, 49 a 53 z.č.183/2006 Sb.","2007-04-16","15:22:39"
"452304",4,"6/c  Náhradní výstavba tenisového kurtu pro společnost ","2007-04-16","15:26:42"
"452305",4,"8/a Schválení dodatků ke zřiz. list. příspěv. org. zřízených st. městem F-M - OSSaSP","2007-04-16","15:27:44"
"452306",4,"8/b Zřízení přísp. org. Středisko volného času Klíč, přísp. org.,  SMTu F-M, přísp. org. … ","2007-04-16","15:29:46"
"452307",4,"9/a Podpis ","2007-04-16","15:32:11"
"452308",4,"9/e Návrh na volby aklamací","2007-04-16","17:12:13"
"452309",4,"Člen kontrolního výboru ZM - p. Němec","2007-04-16","17:13:24"
"452310",4,"Člen finančního výboru ZM - p. Havlík","2007-04-16","17:16:33"
"452250",4,"Hlasování o celém návrhu programu","2007-04-16","08:16:13"
"452251",4,"Hlasování o návrhové a volební komisi - Ing. Chýlek, Ing. Pospíšil, Ing. Konůpka","2007-04-16","08:18:13"
"452252",4,"Hlasování o ověřovatelích zápisu - p. Slezák, Mgr. Vrba                                                                                                                   ","2007-04-16","08:19:08"
"452253",4,"2. Kontrola usnesení a připomínek ZM /ústně/                                                                                ","2007-04-16","08:25:16"
"452254",4,"3. Zpráva o činnosti rady města od posledního zasedání ZM vč.diskuse /ústně/                                                                    ","2007-04-16","08:48:39"
"452255",4,"Vystoupení p. Korče - 5 min.","2007-04-16","09:02:32"
"452256",4,"Návrh na ukončení diskuse","2007-04-16","09:26:30"
"452257",4,"3. vystoupení MUDr. Adama","2007-04-16","09:43:06"
"452258",4,"Bod 1 - ZŠ F-M, Mezinárodní prezentace ","2007-04-16","09:48:19"
"452259",4,"Bod 2 - ZO Českého svazu včelařů F-M, včelařské výstavy - 50 tis. Kč","2007-04-16","09:48:49"
"452260",4,"Bod 3 - OR Asociace školních sport. klubů F-M, Evropské setkání mládeže - 50 tis. Kč","2007-04-16","09:49:20"
"452261",4,"Bod 4 - TJ Sokol F-M, turnaj ve volejbalu a házené - 50 tis. Kč  ","2007-04-16","09:49:56"
"452262",4,"Bod 5 - Škola Taekwon-Do ITF JOOMUK F-M, mezinárodní závody - 15 tis. Kč ","2007-04-16","09:50:35"
"452263",4,"Bod 6 - SKP F-M, výměnný pobyt - 50 tis. Kč","2007-04-16","09:51:04"
"452264",4,"Návrh Ing. Svojáka - SWEETSEN FEST - 100 tis. Kč","2007-04-16","09:51:35"
"452265",4,"Bod 7 - Pod Svícnem, SWEETSEN FEST - 50 tis. Kč  ","2007-04-16","09:52:06"
"452266",4,"Návrh Ing. Švejkovského - Renarkon - navýšit navrženou částku o 150 tis. Kč oproti rezervě","2007-04-16","09:53:26"
"452267",4,"4/a Návrh 2.změny rozpočtu st. města F-M pro r.2007 prováděné ZM formou roz. op. č.13-38","2007-04-16","09:54:03"
"452268",4,"4/b Uzavření smluv o poskytnutí transferů z rozpočtu města - finanční odbor","2007-04-16","10:15:46"
"452269",4,"4/c Návrh na uzavření smluv o poskytnutí neinv. dotací a přísp. z rozpočtu města na r. 2007 ","2007-04-16","10:16:28"
"452270",4,"4/d Návrh na uzavření smluv o poskytnutí neinv. dotace z fondu výchovy a vzděl. na r. 2007 ","2007-04-16","10:17:14"
"452271",4,"4/e Návrh na uzavření smluv o poskytnutí neinv. dotace a nein. přísp. z kult. fondu na r. 2007","2007-04-16","10:19:44"
"452272",4,"4/f Návrh na uzavření smluv o poskytnutí neinv. dotací z FRaP na rok 2007","2007-04-16","10:21:03"
"452273",4,"Bc. Pobucký - je ve střetu zájmů u mat. č. 4/g","2007-04-16","10:22:21"
"452274",4,"Návrh na ukončení diskuze","2007-04-16","10:59:37"
"452275",4,"Návrh na usnesení Ing. Konůpky - ZM pověřuje FV a KV provedením kontrol využití přidělených dotací z rozpočtu města spol. Sportplex F-M r. 2004-2006","2007-04-16","11:08:11"
"452276",4,"4/g Účelová investiční dotace společnosti Sportplex Frýdek-Místek, s.r.o.","2007-04-16","11:09:09"
"452277",4,"4/h Poskytnutí investiční dotace na nákup autobusů městské hromadné dopravy","2007-04-16","11:33:17"
"452278",4,"4/i Návrh na uzavření smlouvy o poskytnutí neinv. dotace pro HZS MK, územní odbor F-M","2007-04-16","11:34:12"
"452279",4,"4/j Návrh na uzavření smluv o poskytnutí neinv. dotací z Fondu prevence krimi. pro rok 2007 ","2007-04-16","11:34:51"
"452280",4,"4/k Změna statutu ","2007-04-16","11:35:41"
"452281",4,"4/l Návrh na uzavření smluv o poskytnutí neinv. dotace ze zdravotního fondu pro r. 2007","2007-04-16","11:36:24"
"452282",4,"Návrh na přerušení bodu 4/m","2007-04-16","12:10:41"
"452283",4,"3. vystoupení Ing. Hartmanna","2007-04-16","13:00:52"
"452284",4,"3. vystoupení MUDr. Adama","2007-04-16","13:08:39"
"452285",4,"3. vystoupení Ing. Svojáka","2007-04-16","13:13:25"
"452286",4,"3. vystoupení p. Merty","2007-04-16","13:14:27"
"452287",4,"Návrh p. Merty - 100 tis. Kč pro Renarkon - proti rozpočtu - 3. změna","2007-04-16","13:19:59"
"452288",4,"Návrh Ing. Konůpky - 50 tis. Kč dotace pro Renarkon - proti rozpočtu - 3. změna","2007-04-16","13:20:29"
"452289",4,"4/m - část I. - body 1- 17","2007-04-16","13:21:24"
"452290",4,"4/m - část II. - body 18 - 21","2007-04-16","13:22:00"
"452291",4,"5/a - část I. - bod č. 1-36","2007-04-16","14:35:47"
"452292",4,"5/a - část II. - bod č. 37","2007-04-16","14:36:42"
